Category,Team/All_Teams,Place,Record,Year,Team,Opponent
Total Yards,0,54,430,2050,0,23
Total Yards,0,55,428,2045,0,28
Total Yards,0,56,427,2024,0,15
Total Yards,0,57,426,2026,0,24
Total Yards,0,58,426,2040,0,26
Total Yards,0,59,426,2059,0,30
Total Yards,0,60,425,2065,0,26
Total Yards,0,61,424,2041,0,24
Total Yards,0,62,424,2047,0,24
Total Yards,0,63,423,2029,0,28
Total Yards,0,64,422,2056,0,29
Total Yards,0,65,421,2061,0,25
Total Yards,0,66,421,2068,0,24
Total Yards,0,67,420,2021,0,26
Total Yards,0,68,420,2046,0,26
Total Yards,0,69,419,2025,0,24
Total Yards,0,70,419,2058,0,26
Total Yards,0,71,418,2029,0,12
Total Yards,0,72,418,2058,0,8
Total Yards,0,73,417,2028,0,27
Total Yards,0,74,417,2046,0,1
Total Yards,0,75,417,2059,0,25
Total Yards,0,76,417,2060,0,26
Total Yards,0,77,417,2061,0,21
Total Yards,0,78,416,2037,0,11
Total Yards,0,79,416,2043,0,1
Total Yards,0,80,416,2048,0,26
Total Yards,0,81,415,2030,0,25
Total Yards,0,82,414,2027,0,29
Total Yards,0,83,414,2035,0,25
Total Yards,0,84,414,2053,0,28
Total Yards,0,85,413,2042,0,5
Total Yards,0,86,413,2048,0,9
Total Yards,0,87,413,2049,0,25
Total Yards,0,88,413,2059,0,26
Total Yards,0,89,413,2062,0,8
Total Yards,0,90,413,2064,0,16
Total Yards,0,91,412,2022,0,26
Total Yards,0,92,412,2031,0,25
Total Yards,0,93,412,2045,0,24
Total Yards,0,94,412,2045,0,24
Total Yards,0,95,412,2053,0,25
Total Yards,0,96,411,2032,0,25
Total Yards,0,97,411,2059,0,6
Total Yards,0,98,411,2062,0,29
Total Yards,0,99,411,2068,0,16
Total Yards Allowed,0,0,90,2063,0,1
Total Yards Allowed,0,1,123,2059,0,21
Total Yards Allowed,0,2,138,2061,0,24
Total Yards Allowed,0,3,143,2024,0,24
Total Yards Allowed,0,4,153,2053,0,25
Total Yards Allowed,0,5,154,2036,0,5
Total Yards Allowed,0,6,155,2060,0,26
Total Yards Allowed,0,7,157,2065,0,25
Total Yards Allowed,0,8,160,2030,0,25
Total Yards Allowed,0,9,163,2022,0,23
Total Yards Allowed,0,10,164,2035,0,6
Total Yards Allowed,0,11,164,2064,0,25
Total Yards Allowed,0,12,167,2053,0,31
Total Yards Allowed,0,13,168,2063,0,9
Total Yards Allowed,0,14,170,2040,0,4
Total Yards Allowed,0,15,170,2051,0,2
Total Yards Allowed,0,16,175,2026,0,17
Total Yards Allowed,0,17,176,2056,0,25
Total Yards Allowed,0,18,181,2047,0,21
Total Yards Allowed,0,19,182,2035,0,9
Total Yards Allowed,0,20,185,2063,0,30
Total Yards Allowed,0,21,186,2036,0,9
Total Yards Allowed,0,22,186,2039,0,5
Total Yards Allowed,0,23,189,2046,0,23
Total Yards Allowed,0,24,191,2050,0,21
Total Yards Allowed,0,25,193,2023,0,24
Total Yards Allowed,0,26,195,2042,0,10
Total Yards Allowed,0,27,196,2048,0,9
Total Yards Allowed,0,28,196,2059,0,30
Total Yards Allowed,0,29,198,2053,0,25
Total Yards Allowed,0,30,198,2053,0,18
Total Yards Allowed,0,31,199,2063,0,24
Total Yards Allowed,0,32,200,2020,0,14
Total Yards Allowed,0,33,200,2063,0,26
Total Yards Allowed,0,34,202,2041,0,29
Total Yards Allowed,0,35,203,2052,0,3
Total Yards Allowed,0,36,206,2061,0,31
Total Yards Allowed,0,37,207,2044,0,18
Total Yards Allowed,0,38,208,2052,0,17
Total Yards Allowed,0,39,208,2064,0,4
Total Yards Allowed,0,40,208,2064,0,24
Total Yards Allowed,0,41,210,2024,0,26
Total Yards Allowed,0,42,210,2043,0,17
Total Yards Allowed,0,43,215,2062,0,8
Total Yards Allowed,0,44,216,2048,0,10
Total Yards Allowed,0,45,216,2061,0,24
Total Yards Allowed,0,46,217,2042,0,9
Total Yards Allowed,0,47,217,2048,0,3
Total Yards Allowed,0,48,217,2060,0,26
Total Yards Allowed,0,49,217,2068,0,3
Total Yards Allowed,0,50,218,2021,0,5
Total Yards Allowed,0,51,218,2040,0,19
Total Yards Allowed,0,52,218,2045,0,26
Total Yards Allowed,0,53,218,2053,0,12
Total Yards Allowed,0,54,219,2020,0,18
Total Yards Allowed,0,55,219,2038,0,25
Total Yards Allowed,0,56,220,2048,0,25
Total Yards Allowed,0,57,220,2065,0,29
Total Yards Allowed,0,58,221,2049,0,21
Total Yards Allowed,0,59,221,2052,0,25
Total Yards Allowed,0,60,222,2023,0,15
Total Yards Allowed,0,61,222,2056,0,24
Total Yards Allowed,0,62,223,2045,0,7
Total Yards Allowed,0,63,223,2059,0,15
Total Yards Allowed,0,64,223,2061,0,17
Total Yards Allowed,0,65,223,2068,0,14
Total Yards Allowed,0,66,224,2062,0,13
Total Yards Allowed,0,67,225,2023,0,21
Total Yards Allowed,0,68,225,2050,0,25
Total Yards Allowed,0,69,226,2022,0,25
Total Yards Allowed,0,70,226,2061,0,11
Total Yards Allowed,0,71,227,2045,0,28
Total Yards Allowed,0,72,227,2054,0,4
Total Yards Allowed,0,73,230,2042,0,20
Total Yards Allowed,0,74,231,2032,0,14
Total Yards Allowed,0,75,231,2040,0,14
Total Yards Allowed,0,76,231,2058,0,13
Total Yards Allowed,0,77,233,2044,0,16
Total Yards Allowed,0,78,233,2063,0,26
Total Yards Allowed,0,79,234,2028,0,25
Total Yards Allowed,0,80,234,2057,0,5
Total Yards Allowed,0,81,234,2059,0,26
Total Yards Allowed,0,82,234,2060,0,5
Total Yards Allowed,0,83,235,2022,0,10
Total Yards Allowed,0,84,235,2035,0,25
Total Yards Allowed,0,85,235,2041,0,28
Total Yards Allowed,0,86,235,2048,0,19
Total Yards Allowed,0,87,235,2063,0,10
Total Yards Allowed,0,88,237,2056,0,19
Total Yards Allowed,0,89,240,2035,0,18
Total Yards Allowed,0,90,240,2068,0,16
Total Yards Allowed,0,91,241,2054,0,9
Total Yards Allowed,0,92,241,2061,0,25
Total Yards Allowed,0,93,242,2021,0,12
Total Yards Allowed,0,94,242,2039,0,6
Total Yards Allowed,0,95,242,2066,0,5
Total Yards Allowed,0,96,243,2042,0,23
Total Yards Allowed,0,97,244,2047,0,9
Total Yards Allowed,0,98,244,2063,0,6
Total Yards Allowed,0,99,245,2064,0,27
Pass Attempts,0,0,62,2059,0,21
Pass Attempts,0,1,61,2040,0,3
Pass Attempts,0,2,58,2041,0,26
Pass Attempts,0,3,57,2045,0,11
Pass Attempts,0,4,57,2048,0,26
Pass Attempts,0,5,57,2054,0,4
Pass Attempts,0,6,56,2059,0,6
Pass Attempts,0,7,55,2027,0,15
Pass Attempts,0,8,55,2051,0,5
Pass Attempts,0,9,55,2060,0,24
Pass Attempts,0,10,54,2047,0,18
Pass Attempts,0,11,54,2062,0,29
Pass Attempts,0,12,54,2065,0,28
Pass Attempts,0,13,53,2043,0,4
Pass Attempts,0,14,53,2048,0,25
Pass Attempts,0,15,53,2058,0,1
Pass Attempts,0,16,53,2059,0,2
Pass Attempts,0,17,53,2065,0,26
Pass Attempts,0,18,52,2029,0,29
Pass Attempts,0,19,52,2046,0,4
Pass Attempts,0,20,52,2048,0,21
Pass Attempts,0,21,52,2048,0,5
Pass Attempts,0,22,52,2063,0,5
Pass Attempts,0,23,51,2028,0,4
Pass Attempts,0,24,51,2028,0,14
Pass Attempts,0,25,51,2037,0,25
Pass Attempts,0,26,51,2045,0,26
Pass Attempts,0,27,51,2046,0,1
Pass Attempts,0,28,51,2047,0,25
Pass Attempts,0,29,51,2047,0,2
Pass Attempts,0,30,51,2049,0,11
Pass Attempts,0,31,50,2030,0,24
Pass Attempts,0,32,50,2039,0,25
Pass Attempts,0,33,50,2040,0,16
Pass Attempts,0,34,50,2047,0,25
Pass Attempts,0,35,50,2056,0,24
Pass Attempts,0,36,50,2063,0,6
Pass Attempts,0,37,50,2063,0,30
Pass Attempts,0,38,50,2064,0,16
Pass Attempts,0,39,50,2066,0,9
Pass Attempts,0,40,49,2023,0,22
Pass Attempts,0,41,49,2024,0,10
Pass Attempts,0,42,49,2026,0,26
Pass Attempts,0,43,49,2031,0,17
Pass Attempts,0,44,49,2034,0,17
Pass Attempts,0,45,49,2034,0,25
Pass Attempts,0,46,49,2042,0,21
Pass Attempts,0,47,49,2043,0,24
Pass Attempts,0,48,49,2047,0,21
Pass Attempts,0,49,49,2048,0,9
Pass Attempts,0,50,49,2053,0,25
Pass Attempts,0,51,49,2053,0,26
Pass Attempts,0,52,49,2053,0,12
Pass Attempts,0,53,49,2053,0,28
Pass Attempts,0,54,49,2054,0,26
Pass Attempts,0,55,49,2062,0,9
Pass Attempts,0,56,49,2063,0,25
Pass Attempts,0,57,49,2066,0,26
Pass Attempts,0,58,49,2066,0,13
Pass Attempts,0,59,49,2068,0,29
Pass Attempts,0,60,48,2027,0,25
Pass Attempts,0,61,48,2027,0,25
Pass Attempts,0,62,48,2031,0,25
Pass Attempts,0,63,48,2033,0,21
Pass Attempts,0,64,48,2038,0,26
Pass Attempts,0,65,48,2041,0,12
Pass Attempts,0,66,48,2042,0,26
Pass Attempts,0,67,48,2042,0,25
Pass Attempts,0,68,48,2046,0,27
Pass Attempts,0,69,48,2049,0,10
Pass Attempts,0,70,48,2053,0,17
Pass Attempts,0,71,48,2058,0,25
Pass Attempts,0,72,48,2059,0,4
Pass Attempts,0,73,48,2059,0,22
Pass Attempts,0,74,48,2060,0,29
Pass Attempts,0,75,48,2068,0,16
Pass Attempts,0,76,48,2069,0,5
Pass Attempts,0,77,47,2026,0,24
Pass Attempts,0,78,47,2028,0,26
Pass Attempts,0,79,47,2028,0,19
Pass Attempts,0,80,47,2029,0,24
Pass Attempts,0,81,47,2030,0,10
Pass Attempts,0,82,47,2030,0,24
Pass Attempts,0,83,47,2030,0,17
Pass Attempts,0,84,47,2032,0,29
Pass Attempts,0,85,47,2036,0,3
Pass Attempts,0,86,47,2042,0,20
Pass Attempts,0,87,47,2043,0,25
Pass Attempts,0,88,47,2044,0,3
Pass Attempts,0,89,47,2045,0,24
Pass Attempts,0,90,47,2045,0,25
Pass Attempts,0,91,47,2045,0,25
Pass Attempts,0,92,47,2046,0,25
Pass Attempts,0,93,47,2049,0,17
Pass Attempts,0,94,47,2049,0,25
Pass Attempts,0,95,47,2050,0,26
Pass Attempts,0,96,47,2052,0,9
Pass Attempts,0,97,47,2055,0,2
Pass Attempts,0,98,47,2055,0,25
Pass Attempts,0,99,47,2055,0,30
Rush Attempts,0,0,44,2064,0,24
Rush Attempts,0,1,43,2031,0,5
Rush Attempts,0,2,42,2021,0,25
Rush Attempts,0,3,42,2041,0,28
Rush Attempts,0,4,39,2023,0,24
Rush Attempts,0,5,39,2026,0,17
Rush Attempts,0,6,39,2030,0,25
Rush Attempts,0,7,39,2035,0,9
Rush Attempts,0,8,39,2035,0,18
Rush Attempts,0,9,39,2061,0,17
Rush Attempts,0,10,39,2061,0,25
Rush Attempts,0,11,38,2020,0,19
Rush Attempts,0,12,38,2032,0,14
Rush Attempts,0,13,38,2041,0,31
Rush Attempts,0,14,38,2045,0,28
Rush Attempts,0,15,38,2058,0,8
Rush Attempts,0,16,38,2061,0,26
Rush Attempts,0,17,38,2069,0,31
Rush Attempts,0,18,37,2024,0,24
Rush Attempts,0,19,37,2024,0,15
Rush Attempts,0,20,37,2024,0,25
Rush Attempts,0,21,37,2026,0,5
Rush Attempts,0,22,37,2027,0,26
Rush Attempts,0,23,37,2028,0,4
Rush Attempts,0,24,37,2032,0,19
Rush Attempts,0,25,37,2035,0,25
Rush Attempts,0,26,37,2038,0,24
Rush Attempts,0,27,37,2040,0,26
Rush Attempts,0,28,37,2042,0,24
Rush Attempts,0,29,37,2044,0,18
Rush Attempts,0,30,37,2048,0,9
Rush Attempts,0,31,37,2050,0,8
Rush Attempts,0,32,37,2051,0,10
Rush Attempts,0,33,36,2022,0,10
Rush Attempts,0,34,36,2022,0,26
Rush Attempts,0,35,36,2027,0,22
Rush Attempts,0,36,36,2028,0,9
Rush Attempts,0,37,36,2035,0,24
Rush Attempts,0,38,36,2037,0,24
Rush Attempts,0,39,36,2039,0,5
Rush Attempts,0,40,36,2041,0,29
Rush Attempts,0,41,36,2043,0,6
Rush Attempts,0,42,36,2045,0,24
Rush Attempts,0,43,36,2053,0,25
Rush Attempts,0,44,35,2021,0,26
Rush Attempts,0,45,35,2022,0,23
Rush Attempts,0,46,35,2023,0,25
Rush Attempts,0,47,35,2023,0,15
Rush Attempts,0,48,35,2031,0,1
Rush Attempts,0,49,35,2037,0,28
Rush Attempts,0,50,35,2042,0,10
Rush Attempts,0,51,35,2043,0,26
Rush Attempts,0,52,35,2050,0,21
Rush Attempts,0,53,35,2053,0,25
Rush Attempts,0,54,35,2053,0,26
Rush Attempts,0,55,35,2057,0,15
Rush Attempts,0,56,35,2063,0,26
Rush Attempts,0,57,35,2065,0,10
Rush Attempts,0,58,34,2020,0,9
Rush Attempts,0,59,34,2021,0,5
Rush Attempts,0,60,34,2021,0,25
Rush Attempts,0,61,34,2022,0,24
Rush Attempts,0,62,34,2024,0,5
Rush Attempts,0,63,34,2026,0,24
Rush Attempts,0,64,34,2027,0,9
Rush Attempts,0,65,34,2036,0,5
Rush Attempts,0,66,34,2037,0,29
Rush Attempts,0,67,34,2037,0,1
Rush Attempts,0,68,34,2039,0,6
Rush Attempts,0,69,34,2040,0,26
Rush Attempts,0,70,34,2040,0,17
Rush Attempts,0,71,34,2040,0,25
Rush Attempts,0,72,34,2043,0,24
Rush Attempts,0,73,34,2044,0,16
Rush Attempts,0,74,34,2045,0,26
Rush Attempts,0,75,34,2056,0,19
Rush Attempts,0,76,34,2059,0,15
Rush Attempts,0,77,34,2062,0,8
Rush Attempts,0,78,34,2063,0,1
Rush Attempts,0,79,34,2068,0,26
Rush Attempts,0,80,34,2069,0,25
Rush Attempts,0,81,33,2021,0,12
Rush Attempts,0,82,33,2024,0,26
Rush Attempts,0,83,33,2028,0,1
Rush Attempts,0,84,33,2029,0,26
Rush Attempts,0,85,33,2031,0,25
Rush Attempts,0,86,33,2032,0,3
Rush Attempts,0,87,33,2032,0,29
Rush Attempts,0,88,33,2034,0,27
Rush Attempts,0,89,33,2035,0,6
Rush Attempts,0,90,33,2036,0,14
Rush Attempts,0,91,33,2036,0,19
Rush Attempts,0,92,33,2037,0,26
Rush Attempts,0,93,33,2037,0,31
Rush Attempts,0,94,33,2042,0,23
Rush Attempts,0,95,33,2045,0,11
Rush Attempts,0,96,33,2046,0,23
Rush Attempts,0,97,33,2048,0,10
Rush Attempts,0,98,33,2052,0,19
Rush Attempts,0,99,33,2055,0,24
Points Scored,1,0,48,2020,1,20
Points Scored,1,1,48,2022,1,17
Points Scored,1,2,47,2021,1,4
Points Scored,1,3,47,2030,1,6
Points Scored,1,4,45,2022,1,4
Points Scored,1,5,45,2034,1,0
Points Scored,1,6,45,2046,1,18
Points Scored,1,7,44,2026,1,6
Points Scored,1,8,44,2032,1,17
Points Scored,1,9,44,2047,1,17
Points Scored,1,10,44,2060,1,17
Points Scored,1,11,43,2021,1,3
Points Scored,1,12,41,2020,1,27
Points Scored,1,13,41,2035,1,17
Points Scored,1,14,41,2048,1,8
Points Scored,1,15,41,2058,1,30
Points Scored,1,16,41,2064,1,4
Points Scored,1,17,40,2034,1,26
Points Scored,1,18,40,2038,1,21
Points Scored,1,19,39,2021,1,19
Points Scored,1,20,39,2022,1,17
Points Scored,1,21,38,2026,1,15
Points Scored,1,22,38,2051,1,17
Points Scored,1,23,38,2068,1,15
Points Scored,1,24,37,2029,1,15
Points Scored,1,25,37,2031,1,11
Points Scored,1,26,37,2053,1,27
Points Scored,1,27,37,2058,1,9
Points Scored,1,28,37,2059,1,31
Points Scored,1,29,37,2060,1,13
Points Scored,1,30,37,2067,1,27
Points Scored,1,31,36,2023,1,4
Points Scored,1,32,36,2025,1,24
Points Scored,1,33,36,2045,1,29
Points Scored,1,34,36,2064,1,8
Points Scored,1,35,35,2030,1,4
Points Scored,1,36,35,2052,1,7
Points Scored,1,37,35,2057,1,4
Points Scored,1,38,35,2061,1,4
Points Scored,1,39,34,2021,1,27
Points Scored,1,40,34,2021,1,27
Points Scored,1,41,34,2025,1,25
Points Scored,1,42,34,2026,1,27
Points Scored,1,43,34,2034,1,17
Points Scored,1,44,34,2047,1,12
Points Scored,1,45,34,2050,1,15
Points Scored,1,46,34,2053,1,5
Points Scored,1,47,34,2055,1,10
Points Scored,1,48,34,2061,1,9
Points Scored,1,49,34,2062,1,4
Points Scored,1,50,34,2066,1,27
Points Scored,1,51,34,2068,1,17
Points Scored,1,52,33,2025,1,5
Points Scored,1,53,33,2028,1,9
Points Scored,1,54,33,2037,1,17
Points Scored,1,55,33,2042,1,10
Points Scored,1,56,33,2061,1,24
Points Scored,1,57,32,2022,1,2
Points Scored,1,58,32,2035,1,25
Points Scored,1,59,32,2049,1,29
Points Scored,1,60,31,2020,1,15
Points Scored,1,61,31,2020,1,17
Points Scored,1,62,31,2020,1,13
Points Scored,1,63,31,2023,1,9
Points Scored,1,64,31,2024,1,4
Points Scored,1,65,31,2027,1,27
Points Scored,1,66,31,2028,1,18
Points Scored,1,67,31,2030,1,27
Points Scored,1,68,31,2032,1,8
Points Scored,1,69,31,2033,1,15
Points Scored,1,70,31,2039,1,31
Points Scored,1,71,31,2039,1,27
Points Scored,1,72,31,2041,1,17
Points Scored,1,73,31,2044,1,27
Points Scored,1,74,31,2046,1,26
Points Scored,1,75,31,2048,1,18
Points Scored,1,76,31,2051,1,28
Points Scored,1,77,31,2052,1,27
Points Scored,1,78,31,2052,1,13
Points Scored,1,79,31,2055,1,11
Points Scored,1,80,31,2057,1,18
Points Scored,1,81,31,2059,1,11
Points Scored,1,82,31,2060,1,10
Points Scored,1,83,31,2060,1,27
Points Scored,1,84,31,2062,1,15
Points Scored,1,85,31,2064,1,26
Points Scored,1,86,30,2020,1,17
Points Scored,1,87,30,2022,1,27
Points Scored,1,88,30,2023,1,17
Points Scored,1,89,30,2028,1,27
Points Scored,1,90,30,2028,1,13
Points Scored,1,91,30,2029,1,4
Points Scored,1,92,30,2030,1,2
Points Scored,1,93,30,2032,1,15
Points Scored,1,94,30,2035,1,31
Points Scored,1,95,30,2035,1,5
Points Scored,1,96,30,2039,1,21
Points Scored,1,97,30,2039,1,5
Points Scored,1,98,30,2040,1,25
Points Scored,1,99,30,2042,1,21
Points Allowed,1,0,0,2023,1,27
Points Allowed,1,1,0,2035,1,9
Points Allowed,1,2,0,2049,1,0
Points Allowed,1,3,0,2053,1,14
Points Allowed,1,4,0,2055,1,27
Points Allowed,1,5,3,2023,1,0
Points Allowed,1,6,3,2025,1,27
Points Allowed,1,7,3,2030,1,17
Points Allowed,1,8,3,2030,1,6
Points Allowed,1,9,3,2031,1,15
Points Allowed,1,10,3,2035,1,10
Points Allowed,1,11,3,2036,1,0
Points Allowed,1,12,3,2037,1,27
Points Allowed,1,13,3,2041,1,24
Points Allowed,1,14,3,2042,1,17
Points Allowed,1,15,3,2049,1,27
Points Allowed,1,16,3,2052,1,23
Points Allowed,1,17,3,2053,1,15
Points Allowed,1,18,3,2055,1,27
Points Allowed,1,19,3,2056,1,23
Points Allowed,1,20,3,2056,1,15
Points Allowed,1,21,3,2058,1,24
Points Allowed,1,22,3,2058,1,0
Points Allowed,1,23,3,2062,1,2
Points Allowed,1,24,3,2064,1,4
Points Allowed,1,25,3,2065,1,27
Points Allowed,1,26,3,2066,1,17
Points Allowed,1,27,3,2068,1,4
Points Allowed,1,28,3,2069,1,27
Points Allowed,1,29,5,2035,1,28
Points Allowed,1,30,6,2022,1,24
Points Allowed,1,31,6,2024,1,7
Points Allowed,1,32,6,2026,1,30
Points Allowed,1,33,6,2026,1,4
Points Allowed,1,34,6,2027,1,18
Points Allowed,1,35,6,2029,1,0
Points Allowed,1,36,6,2032,1,15
Points Allowed,1,37,6,2035,1,15
Points Allowed,1,38,6,2035,1,18
Points Allowed,1,39,6,2043,1,17
Points Allowed,1,40,6,2044,1,27
Points Allowed,1,41,6,2046,1,26
Points Allowed,1,42,6,2050,1,2
Points Allowed,1,43,6,2051,1,18
Points Allowed,1,44,6,2053,1,16
Points Allowed,1,45,6,2053,1,3
Points Allowed,1,46,6,2054,1,6
Points Allowed,1,47,6,2057,1,18
Points Allowed,1,48,6,2058,1,26
Points Allowed,1,49,6,2060,1,18
Points Allowed,1,50,6,2060,1,8
Points Allowed,1,51,6,2062,1,10
Points Allowed,1,52,6,2064,1,20
Points Allowed,1,53,6,2065,1,17
Points Allowed,1,54,6,2069,1,7
Points Allowed,1,55,6,2069,1,27
Points Allowed,1,56,7,2022,1,30
Points Allowed,1,57,7,2022,1,6
Points Allowed,1,58,7,2027,1,17
Points Allowed,1,59,7,2027,1,27
Points Allowed,1,60,7,2027,1,17
Points Allowed,1,61,7,2031,1,17
Points Allowed,1,62,7,2034,1,27
Points Allowed,1,63,7,2037,1,17
Points Allowed,1,64,7,2041,1,14
Points Allowed,1,65,7,2046,1,27
Points Allowed,1,66,7,2046,1,30
Points Allowed,1,67,7,2060,1,29
Points Allowed,1,68,7,2067,1,17
Points Allowed,1,69,8,2039,1,28
Points Allowed,1,70,9,2020,1,20
Points Allowed,1,71,9,2022,1,25
Points Allowed,1,72,9,2022,1,2
Points Allowed,1,73,9,2025,1,4
Points Allowed,1,74,9,2027,1,28
Points Allowed,1,75,9,2030,1,30
Points Allowed,1,76,9,2035,1,17
Points Allowed,1,77,9,2037,1,17
Points Allowed,1,78,9,2039,1,5
Points Allowed,1,79,9,2049,1,29
Points Allowed,1,80,9,2050,1,7
Points Allowed,1,81,9,2059,1,9
Points Allowed,1,82,9,2061,1,4
Points Allowed,1,83,9,2062,1,27
Points Allowed,1,84,9,2062,1,27
Points Allowed,1,85,9,2063,1,27
Points Allowed,1,86,9,2064,1,17
Points Allowed,1,87,9,2065,1,15
Points Allowed,1,88,9,2069,1,4
Points Allowed,1,89,9,2069,1,17
Points Allowed,1,90,10,2020,1,5
Points Allowed,1,91,10,2021,1,18
Points Allowed,1,92,10,2021,1,14
Points Allowed,1,93,10,2023,1,7
Points Allowed,1,94,10,2024,1,27
Points Allowed,1,95,10,2024,1,8
Points Allowed,1,96,10,2025,1,24
Points Allowed,1,97,10,2027,1,29
Points Allowed,1,98,10,2031,1,27
Points Allowed,1,99,10,2031,1,26
Passing Yards,1,0,411,2047,1,25
Passing Yards,1,1,407,2059,1,10
Passing Yards,1,2,402,2048,1,8
Passing Yards,1,3,399,2060,1,17
Passing Yards,1,4,395,2061,1,9
Passing Yards,1,5,391,2058,1,22
Passing Yards,1,6,387,2062,1,4
Passing Yards,1,7,381,2066,1,22
Passing Yards,1,8,378,2053,1,27
Passing Yards,1,9,377,2023,1,4
Passing Yards,1,10,377,2048,1,27
Passing Yards,1,11,374,2029,1,27
Passing Yards,1,12,373,2020,1,23
Passing Yards,1,13,373,2065,1,16
Passing Yards,1,14,368,2023,1,9
Passing Yards,1,15,367,2050,1,17
Passing Yards,1,16,366,2051,1,27
Passing Yards,1,17,364,2028,1,13
Passing Yards,1,18,363,2023,1,27
Passing Yards,1,19,363,2046,1,18
Passing Yards,1,20,363,2047,1,17
Passing Yards,1,21,358,2023,1,17
Passing Yards,1,22,357,2029,1,10
Passing Yards,1,23,356,2022,1,30
Passing Yards,1,24,356,2022,1,4
Passing Yards,1,25,355,2037,1,17
Passing Yards,1,26,354,2028,1,18
Passing Yards,1,27,351,2035,1,31
Passing Yards,1,28,350,2022,1,4
Passing Yards,1,29,350,2054,1,18
Passing Yards,1,30,349,2060,1,24
Passing Yards,1,31,347,2020,1,27
Passing Yards,1,32,347,2039,1,27
Passing Yards,1,33,346,2034,1,26
Passing Yards,1,34,345,2020,1,27
Passing Yards,1,35,344,2024,1,17
Passing Yards,1,36,343,2028,1,9
Passing Yards,1,37,343,2035,1,17
Passing Yards,1,38,343,2065,1,27
Passing Yards,1,39,342,2030,1,26
Passing Yards,1,40,341,2021,1,16
Passing Yards,1,41,340,2031,1,4
Passing Yards,1,42,340,2059,1,28
Passing Yards,1,43,337,2020,1,24
Passing Yards,1,44,337,2021,1,27
Passing Yards,1,45,333,2049,1,25
Passing Yards,1,46,333,2064,1,23
Passing Yards,1,47,331,2059,1,29
Passing Yards,1,48,330,2023,1,5
Passing Yards,1,49,330,2049,1,24
Passing Yards,1,50,329,2062,1,27
Passing Yards,1,51,329,2066,1,27
Passing Yards,1,52,327,2026,1,2
Passing Yards,1,53,327,2032,1,17
Passing Yards,1,54,326,2055,1,24
Passing Yards,1,55,325,2021,1,19
Passing Yards,1,56,324,2047,1,11
Passing Yards,1,57,324,2061,1,29
Passing Yards,1,58,323,2039,1,4
Passing Yards,1,59,323,2050,1,4
Passing Yards,1,60,322,2054,1,17
Passing Yards,1,61,322,2055,1,18
Passing Yards,1,62,322,2058,1,25
Passing Yards,1,63,320,2030,1,6
Passing Yards,1,64,319,2038,1,17
Passing Yards,1,65,319,2066,1,21
Passing Yards,1,66,318,2022,1,17
Passing Yards,1,67,318,2047,1,12
Passing Yards,1,68,317,2060,1,27
Passing Yards,1,69,316,2023,1,17
Passing Yards,1,70,315,2025,1,14
Passing Yards,1,71,313,2021,1,3
Passing Yards,1,72,313,2051,1,29
Passing Yards,1,73,312,2030,1,29
Passing Yards,1,74,312,2052,1,4
Passing Yards,1,75,311,2022,1,0
Passing Yards,1,76,311,2047,1,27
Passing Yards,1,77,311,2063,1,28
Passing Yards,1,78,310,2020,1,17
Passing Yards,1,79,309,2045,1,18
Passing Yards,1,80,308,2050,1,15
Passing Yards,1,81,308,2054,1,5
Passing Yards,1,82,308,2054,1,27
Passing Yards,1,83,306,2023,1,31
Passing Yards,1,84,306,2024,1,0
Passing Yards,1,85,306,2058,1,27
Passing Yards,1,86,305,2023,1,4
Passing Yards,1,87,305,2034,1,4
Passing Yards,1,88,305,2058,1,4
Passing Yards,1,89,304,2023,1,15
Passing Yards,1,90,304,2040,1,23
Passing Yards,1,91,304,2066,1,18
Passing Yards,1,92,304,2067,1,12
Passing Yards,1,93,303,2033,1,17
Passing Yards,1,94,303,2037,1,25
Passing Yards,1,95,302,2055,1,10
Passing Yards,1,96,302,2068,1,15
Passing Yards,1,97,301,2029,1,16
Passing Yards,1,98,301,2033,1,24
Passing Yards,1,99,301,2044,1,20
Passing Yards Allowed,1,0,52,2039,1,4
Passing Yards Allowed,1,1,68,2049,1,27
Passing Yards Allowed,1,2,70,2060,1,17
Passing Yards Allowed,1,3,75,2027,1,21
Passing Yards Allowed,1,4,79,2028,1,26
Passing Yards Allowed,1,5,84,2055,1,17
Passing Yards Allowed,1,6,86,2053,1,3
Passing Yards Allowed,1,7,93,2041,1,27
Passing Yards Allowed,1,8,96,2043,1,28
Passing Yards Allowed,1,9,100,2069,1,7
Passing Yards Allowed,1,10,104,2057,1,18
Passing Yards Allowed,1,11,105,2047,1,4
Passing Yards Allowed,1,12,107,2039,1,29
Passing Yards Allowed,1,13,109,2041,1,16
Passing Yards Allowed,1,14,112,2046,1,4
Passing Yards Allowed,1,15,114,2045,1,7
Passing Yards Allowed,1,16,115,2060,1,20
Passing Yards Allowed,1,17,116,2039,1,5
Passing Yards Allowed,1,18,116,2055,1,0
Passing Yards Allowed,1,19,117,2024,1,7
Passing Yards Allowed,1,20,117,2029,1,19
Passing Yards Allowed,1,21,117,2037,1,0
Passing Yards Allowed,1,22,118,2024,1,8
Passing Yards Allowed,1,23,118,2047,1,4
Passing Yards Allowed,1,24,119,2030,1,6
Passing Yards Allowed,1,25,120,2031,1,15
Passing Yards Allowed,1,26,120,2049,1,3
Passing Yards Allowed,1,27,121,2053,1,4
Passing Yards Allowed,1,28,121,2068,1,4
