Year,Game_ID,Week,Visitor_Score,Visitor_Team,Home_Score,Home_Team,Attendance,Weather,Temperature,Wind,Visitor_Quarterback,Home_Quarterback,Visitor_Running_Back,Home_Running_Back,Visitor_Receiver,Home_Receiver,Visitor_QB_Pass_Attempts,Visitor_QB_Completions,Visitor_QB_Passing_Yardage,Home_QB_Pass_Attempts,Home_QB_Completions,Home_QB_Passing_Yardage,Visiting_Leader_Rushes,Visiting_Leader_Rushing_Yardage,Home_Leader_Rushes,Home_Leader_Rushing_Yardage,Visiting_Leader_Receptions,Visiting_Leader_Receiving_Yardage,Home_Leader_Receptions,Home_Leader_Receiving_Yardage
2069,162,Reg. Season Week 7,24,16,16,31,61000,Sunny,87,0,35855,42574,37564,43431,36872,43431,28,19,190,38,24,264,16,55,18,33,7,66,9,94
2069,163,Reg. Season Week 7,13,17,40,29,79000,Sunny,68,0,40027,40891,40027,41821,42605,42798,31,17,174,35,31,337,2,13,14,69,3,46,14,158
2069,164,Reg. Season Week 7,31,18,24,7,58400,Rain,64,5,34186,38356,43435,38356,38549,41105,36,22,271,39,21,197,6,41,8,42,5,69,4,56
2069,165,Reg. Season Week 7,13,20,16,13,84900,Rain,65,3,39196,33318,42614,43446,33542,41810,37,24,186,35,19,188,10,22,15,49,7,58,3,38
2069,166,Reg. Season Week 7,23,21,31,27,23200,Rain,79,6,38324,32462,40104,43425,43533,37746,39,25,271,27,20,176,17,83,12,55,8,103,5,59
2069,167,Reg. Season Week 7,6,24,16,0,57400,Sunny,78,3,35009,32452,42594,38384,41879,41089,48,26,231,26,16,186,5,17,16,24,2,56,7,118
2069,168,Reg. Season Week 8,34,0,31,26,49200,Sunny,75,2,32452,40050,42648,41806,41089,42763,33,23,283,38,24,217,16,52,25,207,6,164,5,86
2069,169,Reg. Season Week 8,17,30,24,13,84900,Sunny,54,4,38322,33318,40076,41810,42694,38554,34,19,224,31,21,270,6,41,15,59,5,57,6,97
2069,170,Reg. Season Week 8,33,4,30,29,79000,Sunny,68,0,40887,40891,42626,41821,34359,42798,37,28,314,42,30,321,18,78,9,66,7,129,9,96
2069,171,Reg. Season Week 8,16,5,9,15,57600,Sunny,60,11,37475,39190,36718,38382,42791,38518,41,25,271,38,17,149,11,39,8,25,7,77,6,47
2069,172,Reg. Season Week 8,10,6,33,2,67400,Sunny,65,5,32461,38351,42632,40921,38591,38522,36,22,253,25,14,192,11,33,26,82,9,124,5,92
2069,173,Reg. Season Week 8,13,7,16,17,51600,Sunny,63,0,38356,40027,37581,39274,34386,37620,41,24,234,39,19,219,15,21,7,58,7,55,5,77
2069,174,Reg. Season Week 8,27,8,10,23,74300,Rain,53,3,39219,37520,40062,40105,40270,37749,37,20,170,12,10,138,19,54,12,16,4,52,4,40
2069,175,Reg. Season Week 8,26,31,13,28,78300,Sunny,45,0,42574,30812,43431,41802,41147,42803,27,17,116,27,17,150,17,97,17,57,7,46,5,98
2069,176,Reg. Season Week 8,41,14,14,11,58800,Sunny,68,0,36686,40011,38412,40102,41927,36072,27,19,270,36,20,206,19,137,8,48,5,127,5,53
2069,177,Reg. Season Week 8,30,19,10,16,64000,Sunny,45,0,35829,35855,41797,37564,39342,36872,30,18,211,37,18,170,21,81,11,55,5,73,11,132
2069,178,Reg. Season Week 8,6,18,32,21,70200,Sunny,68,0,34186,38324,40090,40104,40090,42788,16,9,90,25,19,228,12,32,17,139,4,51,4,56
2069,179,Reg. Season Week 8,21,22,48,20,65100,Sunny,67,1,32466,36660,41822,42614,39429,41023,18,13,156,28,22,287,6,25,12,80,7,69,6,74
2069,180,Reg. Season Week 8,7,25,13,10,76600,Rain,40,4,39189,35862,39189,41819,41072,36881,38,25,214,34,18,186,5,20,12,93,9,68,6,80
2069,181,Reg. Season Week 8,30,24,20,9,76000,Snow,35,14,35009,40035,40082,43434,38570,36908,35,22,165,29,17,112,15,12,16,59,5,55,5,85
2069,182,Reg. Season Week 9,16,1,6,7,54700,Sunny,60,10,32457,38356,40961,38356,40251,39366,37,26,221,41,19,100,11,55,5,33,8,85,4,34
2069,183,Reg. Season Week 9,31,27,17,18,78100,Sunny,68,0,32462,43397,39268,40090,40226,39438,37,29,324,32,23,256,20,50,4,43,11,156,10,89
2069,184,Reg. Season Week 9,25,2,22,30,22400,Sunny,68,0,38351,38322,40921,38416,41143,40240,35,24,321,44,22,270,20,55,8,37,6,123,6,83
2069,185,Reg. Season Week 9,27,23,20,20,65100,Rain,48,11,33313,36660,40105,42614,40105,41023,36,26,253,40,21,321,8,31,16,70,6,71,3,81
2069,186,Reg. Season Week 9,22,8,17,6,67100,Sunny,68,0,39219,32461,40953,42632,40270,36883,36,21,262,36,21,212,11,101,15,72,5,74,8,100
2069,187,Reg. Season Week 9,37,9,34,5,38000,Sunny,68,0,40035,37475,43434,36718,41936,42791,32,19,239,37,25,256,18,90,10,43,4,80,6,73
2069,188,Reg. Season Week 9,20,10,10,24,78400,Sunny,39,1,35862,35009,37530,42594,36881,38516,43,32,284,40,25,225,10,57,7,23,12,130,8,76
2069,189,Reg. Season Week 9,43,11,14,16,60200,Sunny,45,0,40011,35855,39247,37564,36072,36872,47,30,347,37,21,164,16,118,11,34,8,103,12,148
2069,190,Reg. Season Week 9,17,12,16,3,79500,Rain,53,17,38312,35852,40933,42623,41991,41976,37,23,265,32,18,227,17,95,13,34,11,210,8,95
2069,191,Reg. Season Week 9,17,13,9,22,65900,Sunny,68,0,40036,32465,41810,41822,43600,39429,39,18,147,45,27,321,9,24,7,50,2,33,9,135
2069,192,Reg. Season Week 9,17,15,23,25,77700,Sunny,48,0,39190,39189,37561,40956,38518,41072,43,24,292,32,21,217,12,55,14,68,7,126,5,45
2069,193,Reg. Season Week 9,20,19,27,28,78300,Sunny,74,0,35829,30812,41797,41802,36879,41043,30,21,143,31,19,181,8,28,16,94,9,52,3,54
2069,194,Reg. Season Week 9,21,17,29,4,78100,Rain,67,1,40027,40887,39274,42626,36073,34359,37,25,276,34,26,257,10,53,15,51,8,77,6,74
2069,195,Reg. Season Week 9,14,29,21,21,70200,Sunny,68,0,40891,38324,41821,42607,42798,38598,41,30,218,30,20,229,12,40,24,105,10,62,6,56
2069,196,Reg. Season Week 10,28,27,20,17,51600,Sunny,81,0,32462,41782,43425,42605,40226,43516,26,19,261,47,30,300,13,24,8,32,7,68,4,89
2069,197,Reg. Season Week 10,10,3,38,19,57600,Sunny,47,0,35852,33339,42623,41797,41976,35252,29,21,161,30,17,207,14,73,17,76,5,83,2,43
2069,198,Reg. Season Week 10,13,5,30,24,78400,Sunny,64,2,37475,35009,36718,42594,42791,42594,24,13,158,20,18,242,5,23,10,37,6,99,3,108
2069,199,Reg. Season Week 10,16,6,23,23,74300,Rain,46,12,32461,37520,42632,40105,38591,39377,36,23,281,10,7,72,11,30,18,78,6,81,11,73
2069,200,Reg. Season Week 10,12,9,10,0,57900,Sunny,75,0,40035,32452,43434,42648,41936,39400,30,18,172,30,20,174,18,112,21,101,3,66,8,65
2069,201,Reg. Season Week 10,10,31,27,14,61100,Sunny,64,2,42574,36686,43431,39228,37716,41927,38,24,155,27,21,166,9,49,25,119,4,63,9,64
2069,202,Reg. Season Week 10,9,13,23,8,21800,Sunny,37,5,40036,39219,43446,40062,38554,39336,36,14,187,39,24,228,14,72,13,73,5,56,6,65
2069,203,Reg. Season Week 10,38,26,9,25,81800,Sunny,48,0,40050,39189,41806,40956,40208,41072,26,19,177,26,16,162,30,146,13,33,6,75,9,91
2069,204,Reg. Season Week 10,6,15,20,10,76600,Sunny,24,4,39190,35862,37561,37530,38518,42711,25,17,173,30,18,143,17,47,20,105,8,109,5,59
2069,205,Reg. Season Week 10,12,16,28,12,78100,Sunny,84,2,35855,38312,37564,40957,36872,41903,22,12,141,35,23,250,12,32,21,132,9,113,3,59
2069,206,Reg. Season Week 10,19,18,24,1,61100,Sunny,42,5,43397,32457,40090,39248,36002,38542,46,30,291,39,24,230,20,85,10,47,6,110,5,91
2069,207,Reg. Season Week 10,9,21,12,7,58100,Sunny,69,5,38324,38356,40104,37550,36057,34386,25,14,171,40,24,244,20,78,20,42,5,67,7,87
2069,208,Reg. Season Week 10,26,22,31,30,22800,Sunny,68,0,32465,38322,43462,42637,39429,40240,29,21,241,27,20,182,19,92,15,60,6,92,7,103
2069,209,Reg. Season Week 10,24,28,17,11,59300,Sunny,68,0,30812,40011,41802,39247,39423,36072,36,23,210,42,20,216,12,71,8,43,8,81,7,93
2069,210,Reg. Season Week 11,22,27,16,4,78100,Sunny,47,2,41725,40887,39268,42626,40226,38482,36,24,294,42,28,241,13,38,17,86,11,107,2,48
2069,211,Reg. Season Week 11,7,23,31,13,84900,Sunny,52,0,42552,40036,42552,41810,37749,40269,37,20,185,24,20,197,5,31,15,103,6,94,3,75
2069,212,Reg. Season Week 11,31,6,25,30,22400,Sunny,68,0,42559,38322,42632,42619,38591,41956,29,18,195,29,17,223,8,38,14,68,11,134,5,103
2069,213,Reg. Season Week 11,19,10,30,5,40700,Sunny,68,0,35862,43410,41819,40939,36881,36897,43,22,197,44,23,259,13,86,9,65,8,79,8,78
2069,214,Reg. Season Week 11,6,12,30,31,65200,Sunny,68,0,38312,42574,36746,43431,41991,40282,25,14,198,39,26,409,12,68,19,54,8,115,8,182
2069,215,Reg. Season Week 11,37,26,10,24,78400,Sunny,52,9,40050,39998,41806,40082,40208,38516,26,15,148,30,16,171,32,181,13,67,5,68,6,93
2069,216,Reg. Season Week 11,13,15,3,9,73900,Sunny,53,5,39190,40035,38382,43434,38518,38457,28,21,229,37,18,163,10,24,23,111,6,103,4,45
2069,217,Reg. Season Week 11,16,16,20,3,79400,Sunny,53,0,35855,35852,35855,35852,40275,41976,30,18,252,36,26,297,12,63,8,43,4,48,9,107
2069,218,Reg. Season Week 11,20,19,16,14,61900,Sunny,73,10,33339,36686,33339,39228,36879,41927,35,20,165,40,22,248,4,42,15,95,6,89,7,140
2069,219,Reg. Season Week 11,9,17,14,1,61800,Sunny,72,1,40027,32457,40027,39248,38520,38542,43,22,209,36,19,173,6,15,21,57,3,37,4,42
2069,220,Reg. Season Week 11,10,20,16,8,21100,Rain,33,2,36660,39219,42614,40953,41023,37672,41,26,230,33,16,230,24,114,10,57,6,61,6,116
2069,221,Reg. Season Week 11,6,22,24,2,72000,Sunny,53,1,32465,38351,43462,39270,41069,38522,38,21,179,36,23,198,14,34,22,138,12,82,6,47
2069,222,Reg. Season Week 11,24,25,29,0,59400,Sunny,66,0,40053,32452,40956,42648,41072,41089,15,12,142,38,29,287,8,48,25,122,7,93,8,102
2069,223,Reg. Season Week 11,26,29,15,18,78100,Sunny,68,0,40891,42569,41821,43435,41821,43531,30,22,257,20,9,93,16,83,13,102,6,52,4,49
2069,224,Reg. Season Week 12,14,1,23,16,58300,Sunny,45,0,32457,35855,39248,37564,42691,43564,38,21,165,32,19,134,12,48,24,64,7,58,3,42
2069,225,Reg. Season Week 12,14,30,12,5,39500,Sunny,68,0,38322,43410,42619,36718,41956,36897,22,16,135,38,29,258,10,70,8,30,6,57,9,106
2069,226,Reg. Season Week 12,30,3,16,17,51600,Sunny,47,0,35852,40027,42623,42605,41976,40247,36,19,266,48,23,276,24,95,5,75,5,118,5,80
2069,227,Reg. Season Week 12,26,23,7,29,79000,Sunny,68,0,42552,40891,40060,41821,37749,41118,21,14,108,39,23,224,16,141,13,59,7,88,4,76
2069,228,Reg. Season Week 12,26,6,13,15,54200,Sunny,42,3,40037,39190,42632,37561,38591,38518,39,22,186,40,23,185,15,77,11,74,6,71,6,68
2069,229,Reg. Season Week 12,19,7,13,20,64600,Sunny,47,4,38356,36660,37550,42614,35164,43627,31,17,170,30,18,212,9,36,20,100,4,66,4,78
2069,230,Reg. Season Week 12,24,8,10,18,78100,Sunny,68,0,39219,43397,40062,40090,39336,37747,37,26,216,25,15,135,8,33,16,65,8,81,4,49
2069,231,Reg. Season Week 12,9,9,10,2,70600,Snow,35,6,40035,38351,43434,39270,36908,39425,33,25,201,32,16,196,20,97,13,22,6,73,3,60
2069,232,Reg. Season Week 12,23,10,30,22,65700,Sunny,68,0,35862,32465,37530,41822,38498,41069,45,24,282,33,22,251,13,59,19,68,7,100,8,127
2069,233,Reg. Season Week 12,6,31,33,25,84600,Sunny,66,0,42574,39189,40056,40956,40282,37714,42,25,223,25,16,208,9,52,14,62,12,95,2,66
2069,234,Reg. Season Week 12,14,12,13,0,62900,Rain,48,18,38312,32452,40957,42648,40933,39400,20,12,129,40,28,243,10,60,24,124,1,32,11,106
2069,235,Reg. Season Week 12,24,26,31,11,59300,Sunny,68,0,40050,40011,41806,39247,41806,34405,23,17,145,53,39,376,25,112,8,27,9,71,10,101
2069,236,Reg. Season Week 12,13,14,20,4,78100,Sunny,56,1,36686,40887,39228,42626,43583,40277,40,25,244,26,17,181,18,52,18,77,8,95,4,56
2069,237,Reg. Season Week 12,40,19,34,27,24200,Sunny,72,5,33339,32462,33339,39268,36879,40175,45,27,378,25,15,173,8,84,16,75,9,114,5,61
2069,238,Reg. Season Week 12,31,21,17,13,84900,Sunny,33,1,36636,40025,40104,41810,42788,38554,41,29,306,16,8,97,22,124,12,57,10,69,3,46
2069,239,Reg. Season Week 12,21,24,19,28,78300,Sunny,45,0,39998,30812,42594,41802,38516,42803,35,21,233,26,17,181,10,62,19,32,9,120,5,62
2069,240,Reg. Season Week 13,17,0,24,7,59100,Sunny,71,11,40019,38356,42648,37550,38531,41090,42,22,226,44,26,284,13,39,10,68,4,59,4,95
2069,241,Reg. Season Week 13,8,27,34,25,85300,Sunny,51,0,41725,39189,39268,40956,40226,41072,18,14,99,23,12,104,14,73,21,184,8,50,3,31
2069,242,Reg. Season Week 13,13,2,6,12,78100,Stormy,73,15,38351,38312,39270,38312,38522,41991,30,20,209,25,16,133,12,35,2,6,7,74,11,126
2069,243,Reg. Season Week 13,19,30,10,31,65200,Sunny,75,0,38322,42574,38416,40056,40240,37716,34,20,206,37,22,185,18,64,9,69,5,86,7,73
2069,244,Reg. Season Week 13,19,3,34,6,67100,Sunny,68,0,35852,40037,42623,42632,41976,36883,43,27,246,36,20,280,12,52,16,91,10,95,8,104
2069,245,Reg. Season Week 13,27,8,21,14,62100,Rain,85,6,39219,36686,40062,39228,40270,36837,39,25,434,42,29,335,11,39,23,119,4,94,12,151
2069,246,Reg. Season Week 13,17,9,22,1,61100,Sunny,57,13,40035,32457,43434,40961,41972,40251,33,24,204,24,11,155,24,58,8,48,9,73,4,104
2069,247,Reg. Season Week 13,34,11,22,23,74300,Sunny,46,7,40011,42552,40102,40105,34405,39377,33,19,247,39,22,182,13,73,6,37,3,60,14,134
2069,248,Reg. Season Week 13,17,26,14,21,70200,Sunny,68,0,38344,38324,41806,40104,42763,40238,21,17,150,34,25,233,17,90,16,121,5,65,7,82
2069,249,Reg. Season Week 13,21,15,34,4,78100,Sunny,30,4,39190,40887,37561,40962,38518,34359,37,24,273,33,22,209,15,53,17,67,6,60,5,72
2069,250,Reg. Season Week 13,9,16,37,22,61500,Sunny,68,0,35855,32465,37564,41822,36872,41069,37,16,228,27,20,253,13,82,12,55,9,113,4,86
2069,251,Reg. Season Week 13,17,17,20,24,78400,Rain,42,11,40027,35009,39274,40082,37676,38516,51,27,302,39,26,322,8,31,19,66,5,72,8,93
2069,252,Reg. Season Week 13,8,18,20,5,37500,Sunny,68,0,43397,43410,41824,36718,43531,40939,46,21,187,26,11,72,15,35,7,47,8,87,3,38
2069,253,Reg. Season Week 13,28,20,35,19,57600,Sunny,54,0,36660,33339,42614,41797,41023,39342,40,23,225,39,22,247,11,65,16,97,4,62,5,74
2069,254,Reg. Season Week 13,13,28,24,13,84900,Snow,32,9,30812,32439,41802,41810,42803,39420,52,31,224,26,15,163,12,48,13,82,6,58,5,48
2069,255,Reg. Season Week 13,27,29,10,10,76600,Sunny,18,2,40891,35862,41821,37530,40267,36881,30,20,216,31,19,233,12,95,11,50,5,84,6,108
2069,256,Reg. Season Week 14,0,0,24,28,78300,Sunny,47,0,32452,30812,42648,41802,39400,39423,19,11,100,45,29,364,14,44,11,44,8,73,7,140
2069,257,Reg. Season Week 14,20,27,17,3,79500,Sunny,38,2,41725,41757,41725,42623,37746,41976,39,24,200,41,26,291,11,59,14,49,5,53,9,191
2069,258,Reg. Season Week 14,20,2,45,10,76600,Sunny,41,3,38351,35862,40921,37530,38522,36881,40,17,188,47,33,382,15,37,22,96,5,65,10,151
2069,259,Reg. Season Week 14,20,30,28,9,78200,Sunny,41,4,38322,40035,38416,43434,42694,39399,33,24,293,22,19,170,12,46,30,161,6,94,8,91
2069,260,Reg. Season Week 14,23,4,13,16,65000,Sunny,45,0,40887,35855,40976,37564,42743,40161,29,20,274,29,20,156,15,95,11,34,7,117,3,36
2069,261,Reg. Season Week 14,24,5,27,6,67100,Sunny,68,0,43410,42559,40939,42632,42791,38467,41,27,315,20,15,125,11,58,15,57,9,140,3,45
2069,262,Reg. Season Week 14,19,31,16,26,53700,Sunny,55,5,42574,38344,43431,41806,40282,41806,29,19,232,20,14,129,19,158,22,94,7,120,2,40
2069,263,Reg. Season Week 14,41,12,24,24,78400,Sunny,44,5,42544,39998,40957,40082,36082,38516,39,28,363,39,19,249,10,40,13,34,6,120,7,79
2069,264,Reg. Season Week 14,9,13,30,7,62100,Sunny,73,9,32439,38356,43446,37550,38554,34386,43,25,191,35,23,169,9,36,18,46,12,75,5,54
2069,265,Reg. Season Week 14,20,14,14,1,61800,Sunny,56,11,36686,32457,39228,39248,41927,40251,26,20,215,32,16,222,20,33,13,54,9,80,4,65
2069,266,Reg. Season Week 14,30,15,13,22,61700,Sunny,68,0,39190,32465,37561,41822,38518,41069,30,22,194,30,20,165,14,80,7,47,7,66,7,66
2069,267,Reg. Season Week 14,6,17,23,19,57600,Sunny,46,0,41782,33339,39274,41797,42605,36879,27,14,105,33,17,172,10,66,11,77,6,75,6,95
2069,268,Reg. Season Week 14,24,18,21,23,74300,Sunny,49,1,43397,42552,41824,40060,36002,39377,28,18,214,35,26,363,24,112,10,58,4,67,6,101
2069,269,Reg. Season Week 14,14,20,34,21,69000,Sunny,68,0,36660,38324,42614,40104,43519,43533,49,25,234,30,19,222,12,55,12,100,3,60,5,61
2069,270,Reg. Season Week 14,13,25,23,11,59300,Sunny,68,0,39189,40011,39189,39247,42771,36072,33,15,138,37,26,283,5,25,10,91,3,50,10,117
2069,271,Reg. Season Week 14,30,29,24,8,21800,Rain,41,16,40891,39219,40891,40953,40267,40953,28,24,245,47,26,322,5,84,12,58,4,60,5,60
2069,272,Reg. Season Week 15,6,27,12,1,61800,Sunny,61,4,41725,32457,43425,39248,40175,42765,28,15,146,35,20,161,7,22,18,87,3,52,3,70
2069,273,Reg. Season Week 15,24,30,41,2,74600,Sunny,57,3,38322,38351,42619,40921,40240,41143,39,22,293,39,27,360,9,42,28,105,5,103,7,116
2069,274,Reg. Season Week 15,24,23,17,8,21800,Snow,13,1,42552,39219,40105,40953,37749,37672,28,15,260,43,27,241,17,59,12,39,4,143,5,69
2069,275,Reg. Season Week 15,24,4,17,17,51600,Sunny,60,0,40887,41782,40976,39274,42743,41148,30,22,227,34,24,227,21,39,10,34,3,56,7,107
2069,276,Reg. Season Week 15,6,6,28,22,64700,Sunny,68,0,39223,32465,42632,43462,36883,41069,27,13,170,29,25,349,8,20,17,46,5,105,8,142
2069,277,Reg. Season Week 15,17,10,24,9,81600,Sunny,46,9,35862,40035,37530,43434,36881,41972,35,21,232,35,26,276,7,29,25,73,7,58,8,92
2069,278,Reg. Season Week 15,22,11,6,31,65400,Sunny,67,0,40011,34178,40102,43431,36072,40282,28,14,207,34,19,164,14,71,12,53,5,109,8,88
2069,279,Reg. Season Week 15,26,13,31,20,65100,Sunny,53,0,40025,36660,43446,42614,38554,42698,39,25,261,39,32,328,6,41,19,116,9,131,7,70
2069,280,Reg. Season Week 15,0,26,7,0,59800,Sunny,43,2,38344,32452,41806,42648,40208,41089,24,12,97,34,24,208,18,68,23,92,7,67,4,49
2069,281,Reg. Season Week 15,9,14,16,16,57600,Sunny,45,0,36686,35855,39228,35855,41927,36872,33,19,238,27,15,196,19,75,7,85,4,94,6,65
2069,282,Reg. Season Week 15,16,15,24,5,38400,Sunny,68,0,39190,37475,38382,36718,37561,42716,32,19,181,29,18,143,13,91,10,57,5,69,5,52
2069,283,Reg. Season Week 15,23,19,26,3,79500,Sunny,29,3,33339,41757,41797,43442,36879,41976,42,24,188,42,27,241,14,86,10,62,8,66,12,88
2069,284,Reg. Season Week 15,6,21,14,18,78100,Sunny,68,0,38324,43397,40104,41824,38598,39438,30,14,136,39,27,257,13,35,21,84,3,44,5,76
2069,285,Reg. Season Week 15,19,24,31,25,83300,Sunny,45,0,39998,39189,40082,40956,38516,41072,44,27,288,22,16,225,12,55,13,42,12,149,4,110
2069,286,Reg. Season Week 15,19,28,9,12,78100,Sunny,75,1,30812,42544,41802,40957,42803,41991,30,18,262,45,27,283,15,52,12,56,4,122,7,88
2069,287,Reg. Season Week 15,31,29,38,7,62100,Sunny,53,3,40891,38356,41821,37550,40267,41090,42,30,227,52,26,302,10,27,16,88,5,66,9,154
2069,288,Reg. Season Week 16,23,0,10,31,63200,Sunny,54,0,32452,42574,42648,43431,38485,42726,33,18,143,46,24,192,30,144,10,64,4,59,6,68
2069,289,Reg. Season Week 16,27,2,20,15,57100,Sunny,6,2,38351,39190,40921,37561,38522,42751,42,21,277,42,26,298,14,48,14,54,6,108,4,85
2069,290,Reg. Season Week 16,15,3,13,1,61800,Sunny,41,4,35852,32457,43460,39248,41976,42765,33,22,298,35,23,201,10,27,10,90,7,89,6,53
2069,291,Reg. Season Week 16,27,23,28,21,70200,Sunny,68,0,42552,38324,40105,40104,37749,36057,24,18,181,45,29,329,16,103,14,96,5,81,5,102
2069,292,Reg. Season Week 16,24,8,19,7,62100,Rain,60,5,35856,38356,40953,38356,37672,41090,30,17,277,44,32,380,7,67,5,39,5,119,8,123
2069,293,Reg. Season Week 16,20,9,23,6,67100,Sunny,68,0,40035,39223,43434,39223,41972,36883,39,25,263,28,15,147,10,66,10,37,6,100,3,62
2069,294,Reg. Season Week 16,30,10,13,30,23700,Sunny,68,0,35862,40864,37530,42619,38498,41956,38,21,198,51,21,221,15,83,8,66,3,56,5,58
2069,295,Reg. Season Week 16,23,11,16,24,78400,Sunny,36,7,40011,39998,39247,42594,36072,38570,42,24,270,31,21,199,10,56,13,53,6,79,6,54
2069,296,Reg. Season Week 16,24,16,14,27,23200,Sunny,61,2,35855,41725,37564,43425,36872,37746,37,28,284,31,13,147,20,60,12,65,13,164,4,76
2069,297,Reg. Season Week 16,20,19,16,4,78100,Rain,64,11,33339,40887,33339,40976,36879,34359,37,26,306,30,23,246,6,57,12,78,5,88,7,87
2069,298,Reg. Season Week 16,20,17,34,14,57800,Sunny,81,7,41782,40906,35872,42601,43516,41927,42,25,169,36,24,244,14,115,4,27,9,70,6,88
2069,299,Reg. Season Week 16,13,18,17,20,64200,Sunny,46,9,42569,36660,41824,42614,36002,42614,36,22,198,31,19,183,22,88,15,67,3,83,4,44
2069,300,Reg. Season Week 16,24,22,16,5,40300,Sunny,68,0,32465,35046,41822,40939,39429,40939,32,21,266,40,21,244,12,47,12,44,7,117,8,87
2069,301,Reg. Season Week 16,14,25,12,12,78100,Sunny,47,4,39189,38312,40956,40957,41072,36082,23,14,181,38,21,234,14,64,18,100,4,75,3,69
2069,302,Reg. Season Week 16,23,28,21,26,52900,Sunny,67,2,30812,38344,41802,41806,41043,35995,27,19,169,39,27,251,14,72,21,89,4,46,4,77
2069,303,Reg. Season Week 16,29,29,17,13,84900,Sunny,47,1,40891,40025,41821,43446,40227,41974,27,15,153,38,22,289,15,68,12,44,8,81,2,81
2069,304,Reg. Season Week 17,31,0,17,25,86300,Sunny,54,0,32452,39189,42648,40956,38531,41072,30,18,220,33,20,190,15,142,15,107,5,57,6,51
2069,305,Reg. Season Week 17,17,1,31,17,51600,Sunny,64,0,41727,41782,39248,42605,40251,43516,36,21,212,27,19,194,18,80,5,68,7,92,5,56
2069,306,Reg. Season Week 17,40,2,24,22,65900,Sunny,68,0,38351,32465,43465,43462,39325,41069,30,18,187,47,26,277,7,50,10,57,5,61,11,115
2069,307,Reg. Season Week 17,16,30,10,6,67100,Sunny,68,0,40864,39223,38416,42641,40240,38591,25,19,198,52,36,280,9,21,10,54,8,118,10,104
2069,308,Reg. Season Week 17,13,3,29,16,65800,Sunny,45,0,35852,35855,43460,37564,41976,36872,42,29,229,16,11,131,14,56,19,76,9,83,5,68
2069,309,Reg. Season Week 17,13,4,16,27,24200,Sunny,42,7,40887,41725,40976,39268,34359,37746,25,16,112,18,14,177,10,70,25,108,6,44,7,90
2069,310,Reg. Season Week 17,9,5,42,10,76600,Sunny,17,1,35046,35862,40939,37530,40939,36881,22,14,145,17,12,114,11,40,27,114,7,69,10,124
2069,311,Reg. Season Week 17,24,7,51,21,70200,Sunny,68,0,43391,38324,37550,40104,41090,36057,25,11,182,29,20,236,12,17,22,129,4,113,3,55
2069,312,Reg. Season Week 17,20,8,35,20,65100,Sunny,38,2,39219,36660,40062,42614,37672,41023,37,16,273,42,28,356,12,88,17,100,8,168,9,200
2069,313,Reg. Season Week 17,54,9,24,15,54200,Sunny,7,12,40035,41781,43434,37561,41972,41066,35,25,316,17,10,222,22,160,9,24,6,97,4,75
2069,314,Reg. Season Week 17,30,31,37,12,78100,Sunny,72,8,34178,38312,40056,40957,40282,41991,37,28,375,31,21,245,7,30,13,104,7,114,8,86
2069,315,Reg. Season Week 17,16,11,23,28,78300,Sunny,45,0,40011,30812,39247,41802,36072,41043,39,23,279,41,28,325,12,50,18,36,7,96,5,73
2069,316,Reg. Season Week 17,24,13,14,23,74300,Sunny,59,10,40025,42552,43446,40060,38554,39350,35,26,183,27,18,90,9,33,12,62,9,68,3,39
2069,317,Reg. Season Week 17,16,14,23,19,57600,Sunny,45,0,40906,33339,39228,41797,41927,36879,31,16,171,32,18,213,12,43,16,68,7,84,2,63
2069,318,Reg. Season Week 17,14,18,31,29,79000,Sunny,68,0,42569,40891,41824,41821,33504,40267,40,22,176,31,17,322,17,75,17,74,4,44,4,114
2069,319,Reg. Season Week 17,13,24,41,26,48800,Sunny,77,10,39998,40050,40082,41806,41142,40208,26,18,253,31,20,164,7,64,24,173,4,95,2,66
2069,320,Wild Card Round,23,27,12,0,68900,Sunny,58,2,41725,32452,43425,42648,37746,39400,23,13,123,41,19,227,13,70,17,95,7,82,8,68
2069,321,Wild Card Round,17,8,20,28,78300,Sunny,45,0,39219,30812,40062,41802,39336,42803,39,27,309,51,33,332,14,18,13,51,5,84,7,106
2069,322,Wild Card Round,20,11,44,19,57600,Sunny,53,0,40011,33339,40102,40078,40102,36879,40,26,201,23,15,234,12,38,11,65,7,48,6,122
2069,323,Wild Card Round,16,21,17,10,76600,Sunny,18,1,38324,35862,40104,37530,43533,36881,33,24,204,32,21,164,19,57,17,69,9,77,7,55
2069,324,Divisional Round,27,27,24,29,79000,Sunny,68,0,32462,40891,43425,41821,40226,42798,52,33,322,48,33,290,15,137,16,74,10,107,4,71
2069,325,Divisional Round,26,10,15,4,78100,Sunny,30,4,35862,40887,41819,40976,36881,34359,23,17,191,33,24,210,13,71,17,74,7,80,6,70
2069,326,Divisional Round,19,19,41,2,74600,Rain,45,5,33339,38351,41797,40921,41797,41143,28,17,209,33,25,281,16,46,15,83,6,116,6,85
2069,327,Divisional Round,15,28,23,13,84900,Sunny,29,10,30812,40025,43456,40025,42803,38554,49,26,322,32,14,163,5,24,6,62,8,158,4,85
2069,328,Conference Round,20,27,24,10,76600,Sunny,33,3,43356,35862,43356,37530,37746,36881,47,34,293,26,16,202,5,30,14,106,5,73,5,71
