Category,Team/All_Teams,Place,Record,Year,Team,Opponent
Points Scored,2,16,24,2044,2,6
Points Scored,2,17,23,2052,2,19
Points Scored,2,18,23,2065,2,23
Points Scored,2,19,22,2051,2,8
Points Scored,2,20,22,2069,2,10
Points Scored,2,21,21,2028,2,11
Points Scored,2,22,21,2069,2,13
Points Scored,2,23,20,2029,2,19
Points Scored,2,24,20,2046,2,20
Points Scored,2,25,19,2046,2,5
Points Scored,2,26,19,2058,2,22
Points Scored,2,27,17,2020,2,22
Points Scored,2,28,17,2059,2,28
Points Scored,2,29,16,2046,2,19
Points Scored,2,30,16,2055,2,20
Points Scored,2,31,15,2055,2,11
Points Scored,2,32,14,2021,2,31
Points Scored,2,33,14,2023,2,11
Points Scored,2,34,14,2026,2,14
Points Scored,2,35,13,2042,2,19
Points Scored,2,36,13,2043,2,12
Points Scored,2,37,13,2043,2,15
Points Scored,2,38,13,2054,2,11
Points Scored,2,39,13,2060,2,31
Points Scored,2,40,12,2027,2,6
Points Scored,2,41,12,2057,2,20
Points Scored,2,42,12,2063,2,3
Points Scored,2,43,10,2025,2,11
Points Scored,2,44,10,2030,2,11
Points Scored,2,45,10,2039,2,12
Points Scored,2,46,10,2067,2,6
Points Scored,2,47,9,2032,2,13
Points Scored,2,48,7,2045,2,19
Points Scored,2,49,6,2034,2,11
Points Scored,2,50,3,2063,2,13
Points Allowed,2,0,0,2046,2,20
Points Allowed,2,1,6,2043,2,12
Points Allowed,2,2,6,2055,2,20
Points Allowed,2,3,7,2023,2,16
Points Allowed,2,4,7,2043,2,15
Points Allowed,2,5,7,2044,2,7
Points Allowed,2,6,9,2043,2,23
Points Allowed,2,7,9,2046,2,19
Points Allowed,2,8,9,2055,2,11
Points Allowed,2,9,9,2063,2,3
Points Allowed,2,10,10,2023,2,21
Points Allowed,2,11,10,2025,2,16
Points Allowed,2,12,10,2027,2,13
Points Allowed,2,13,10,2027,2,11
Points Allowed,2,14,13,2023,2,11
Points Allowed,2,15,13,2044,2,28
Points Allowed,2,16,13,2044,2,16
Points Allowed,2,17,14,2057,2,20
Points Allowed,2,18,14,2067,2,6
Points Allowed,2,19,15,2027,2,6
Points Allowed,2,20,16,2021,2,31
Points Allowed,2,21,16,2026,2,14
Points Allowed,2,22,16,2032,2,28
Points Allowed,2,23,16,2042,2,19
Points Allowed,2,24,16,2055,2,30
Points Allowed,2,25,17,2032,2,13
Points Allowed,2,26,17,2044,2,6
Points Allowed,2,27,17,2046,2,5
Points Allowed,2,28,19,2069,2,19
Points Allowed,2,29,20,2025,2,11
Points Allowed,2,30,20,2060,2,31
Points Allowed,2,31,20,2069,2,13
Points Allowed,2,32,21,2059,2,28
Points Allowed,2,33,23,2054,2,11
Points Allowed,2,34,23,2058,2,22
Points Allowed,2,35,24,2028,2,11
Points Allowed,2,36,24,2034,2,11
Points Allowed,2,37,24,2052,2,19
Points Allowed,2,38,24,2055,2,7
Points Allowed,2,39,26,2023,2,12
Points Allowed,2,40,27,2020,2,22
Points Allowed,2,41,27,2029,2,19
Points Allowed,2,42,27,2069,2,10
Points Allowed,2,43,28,2030,2,11
Points Allowed,2,44,28,2058,2,20
Points Allowed,2,45,29,2045,2,19
Points Allowed,2,46,29,2063,2,13
Points Allowed,2,47,29,2065,2,23
Points Allowed,2,48,30,2051,2,8
Points Allowed,2,49,31,2039,2,12
Points Allowed,2,50,33,2036,2,11
Passing Yards,2,0,358,2025,2,16
Passing Yards,2,1,341,2044,2,28
Passing Yards,2,2,335,2026,2,14
Passing Yards,2,3,333,2060,2,31
Passing Yards,2,4,324,2051,2,8
Passing Yards,2,5,315,2046,2,5
Passing Yards,2,6,312,2044,2,6
Passing Yards,2,7,298,2029,2,19
Passing Yards,2,8,296,2020,2,22
Passing Yards,2,9,288,2043,2,23
Passing Yards,2,10,281,2069,2,19
Passing Yards,2,11,275,2052,2,19
Passing Yards,2,12,275,2055,2,30
Passing Yards,2,13,270,2063,2,3
Passing Yards,2,14,260,2023,2,21
Passing Yards,2,15,256,2028,2,11
Passing Yards,2,16,255,2054,2,11
Passing Yards,2,17,254,2043,2,15
Passing Yards,2,18,251,2045,2,19
Passing Yards,2,19,248,2042,2,19
Passing Yards,2,20,247,2058,2,20
Passing Yards,2,21,244,2025,2,11
Passing Yards,2,22,240,2055,2,11
Passing Yards,2,23,237,2059,2,28
Passing Yards,2,24,233,2030,2,11
Passing Yards,2,25,233,2039,2,12
Passing Yards,2,26,227,2036,2,11
Passing Yards,2,27,225,2023,2,16
Passing Yards,2,28,225,2057,2,20
Passing Yards,2,29,223,2055,2,7
Passing Yards,2,30,217,2043,2,12
Passing Yards,2,31,217,2058,2,22
Passing Yards,2,32,215,2027,2,11
Passing Yards,2,33,212,2044,2,7
Passing Yards,2,34,202,2069,2,10
Passing Yards,2,35,198,2032,2,13
Passing Yards,2,36,186,2032,2,28
Passing Yards,2,37,178,2044,2,16
Passing Yards,2,38,173,2023,2,12
Passing Yards,2,39,167,2069,2,13
Passing Yards,2,40,165,2046,2,20
Passing Yards,2,41,163,2023,2,11
Passing Yards,2,42,158,2065,2,23
Passing Yards,2,43,157,2027,2,13
Passing Yards,2,44,154,2027,2,6
Passing Yards,2,45,146,2034,2,11
Passing Yards,2,46,133,2063,2,13
Passing Yards,2,47,118,2021,2,31
Passing Yards,2,48,110,2046,2,19
Passing Yards,2,49,106,2067,2,6
Passing Yards,2,50,104,2055,2,20
Passing Yards Allowed,2,0,95,2046,2,20
Passing Yards Allowed,2,1,124,2032,2,13
Passing Yards Allowed,2,2,131,2055,2,20
Passing Yards Allowed,2,3,146,2029,2,19
Passing Yards Allowed,2,4,147,2055,2,11
Passing Yards Allowed,2,5,150,2069,2,13
Passing Yards Allowed,2,6,154,2057,2,20
Passing Yards Allowed,2,7,164,2026,2,14
Passing Yards Allowed,2,8,164,2039,2,12
Passing Yards Allowed,2,9,168,2036,2,11
Passing Yards Allowed,2,10,171,2023,2,21
Passing Yards Allowed,2,11,171,2046,2,5
Passing Yards Allowed,2,12,175,2027,2,11
Passing Yards Allowed,2,13,177,2021,2,31
Passing Yards Allowed,2,14,177,2023,2,16
Passing Yards Allowed,2,15,177,2043,2,12
Passing Yards Allowed,2,16,182,2054,2,11
Passing Yards Allowed,2,17,183,2032,2,28
Passing Yards Allowed,2,18,189,2023,2,11
Passing Yards Allowed,2,19,194,2025,2,11
Passing Yards Allowed,2,20,197,2043,2,23
Passing Yards Allowed,2,21,201,2044,2,6
Passing Yards Allowed,2,22,204,2069,2,10
Passing Yards Allowed,2,23,207,2052,2,19
Passing Yards Allowed,2,24,212,2025,2,16
Passing Yards Allowed,2,25,222,2059,2,28
Passing Yards Allowed,2,26,223,2051,2,8
Passing Yards Allowed,2,27,227,2042,2,19
Passing Yards Allowed,2,28,229,2028,2,11
Passing Yards Allowed,2,29,229,2058,2,22
Passing Yards Allowed,2,30,231,2063,2,3
Passing Yards Allowed,2,31,231,2067,2,6
Passing Yards Allowed,2,32,233,2030,2,11
Passing Yards Allowed,2,33,241,2027,2,6
Passing Yards Allowed,2,34,245,2058,2,20
Passing Yards Allowed,2,35,251,2055,2,7
Passing Yards Allowed,2,36,252,2044,2,16
Passing Yards Allowed,2,37,257,2044,2,7
Passing Yards Allowed,2,38,259,2020,2,22
Passing Yards Allowed,2,39,273,2055,2,30
Passing Yards Allowed,2,40,277,2043,2,15
Passing Yards Allowed,2,41,282,2023,2,12
Passing Yards Allowed,2,42,283,2045,2,19
Passing Yards Allowed,2,43,287,2034,2,11
Passing Yards Allowed,2,44,290,2069,2,19
Passing Yards Allowed,2,45,304,2027,2,13
Passing Yards Allowed,2,46,311,2063,2,13
Passing Yards Allowed,2,47,313,2044,2,28
Passing Yards Allowed,2,48,323,2046,2,19
Passing Yards Allowed,2,49,341,2065,2,23
Passing Yards Allowed,2,50,350,2060,2,31
Rushing Yards,2,0,245,2055,2,30
Rushing Yards,2,1,232,2043,2,23
Rushing Yards,2,2,198,2023,2,21
Rushing Yards,2,3,195,2021,2,31
Rushing Yards,2,4,193,2059,2,28
Rushing Yards,2,5,180,2023,2,12
Rushing Yards,2,6,174,2027,2,13
Rushing Yards,2,7,172,2046,2,20
Rushing Yards,2,8,166,2028,2,11
Rushing Yards,2,9,163,2069,2,13
Rushing Yards,2,10,162,2023,2,16
Rushing Yards,2,11,157,2032,2,28
Rushing Yards,2,12,157,2067,2,6
Rushing Yards,2,13,155,2055,2,20
Rushing Yards,2,14,154,2069,2,10
Rushing Yards,2,15,153,2065,2,23
Rushing Yards,2,16,152,2044,2,28
Rushing Yards,2,17,152,2057,2,20
Rushing Yards,2,18,146,2058,2,20
Rushing Yards,2,19,140,2054,2,11
Rushing Yards,2,20,138,2069,2,19
Rushing Yards,2,21,137,2044,2,7
Rushing Yards,2,22,127,2043,2,12
Rushing Yards,2,23,118,2026,2,14
Rushing Yards,2,24,117,2045,2,19
Rushing Yards,2,25,113,2043,2,15
Rushing Yards,2,26,112,2023,2,11
Rushing Yards,2,27,112,2055,2,11
Rushing Yards,2,28,108,2039,2,12
Rushing Yards,2,29,105,2027,2,11
Rushing Yards,2,30,101,2025,2,16
Rushing Yards,2,31,100,2046,2,5
Rushing Yards,2,32,98,2042,2,19
Rushing Yards,2,33,96,2051,2,8
Rushing Yards,2,34,89,2063,2,3
Rushing Yards,2,35,87,2027,2,6
Rushing Yards,2,36,87,2036,2,11
Rushing Yards,2,37,87,2044,2,16
Rushing Yards,2,38,85,2046,2,19
Rushing Yards,2,39,84,2025,2,11
Rushing Yards,2,40,84,2060,2,31
Rushing Yards,2,41,79,2052,2,19
Rushing Yards,2,42,78,2029,2,19
Rushing Yards,2,43,74,2034,2,11
Rushing Yards,2,44,71,2044,2,6
Rushing Yards,2,45,70,2030,2,11
Rushing Yards,2,46,68,2020,2,22
Rushing Yards,2,47,56,2063,2,13
Rushing Yards,2,48,54,2055,2,7
Rushing Yards,2,49,51,2032,2,13
Rushing Yards,2,50,36,2058,2,22
Rushing Yards Allowed,2,0,36,2044,2,7
Rushing Yards Allowed,2,1,45,2044,2,28
Rushing Yards Allowed,2,2,47,2060,2,31
Rushing Yards Allowed,2,3,54,2063,2,3
Rushing Yards Allowed,2,4,56,2055,2,30
Rushing Yards Allowed,2,5,68,2046,2,20
Rushing Yards Allowed,2,6,72,2023,2,16
Rushing Yards Allowed,2,7,77,2067,2,6
Rushing Yards Allowed,2,8,79,2043,2,15
Rushing Yards Allowed,2,9,82,2055,2,11
Rushing Yards Allowed,2,10,85,2043,2,23
Rushing Yards Allowed,2,11,85,2069,2,19
Rushing Yards Allowed,2,12,90,2027,2,13
Rushing Yards Allowed,2,13,95,2025,2,11
Rushing Yards Allowed,2,14,96,2054,2,11
Rushing Yards Allowed,2,15,97,2020,2,22
Rushing Yards Allowed,2,16,97,2046,2,5
Rushing Yards Allowed,2,17,97,2055,2,20
Rushing Yards Allowed,2,18,98,2042,2,19
Rushing Yards Allowed,2,19,101,2043,2,12
Rushing Yards Allowed,2,20,101,2059,2,28
Rushing Yards Allowed,2,21,102,2025,2,16
Rushing Yards Allowed,2,22,102,2030,2,11
Rushing Yards Allowed,2,23,102,2057,2,20
Rushing Yards Allowed,2,24,107,2051,2,8
Rushing Yards Allowed,2,25,107,2065,2,23
Rushing Yards Allowed,2,26,111,2034,2,11
Rushing Yards Allowed,2,27,113,2058,2,20
Rushing Yards Allowed,2,28,116,2023,2,21
Rushing Yards Allowed,2,29,117,2069,2,10
Rushing Yards Allowed,2,30,118,2032,2,13
Rushing Yards Allowed,2,31,119,2069,2,13
Rushing Yards Allowed,2,32,120,2027,2,6
Rushing Yards Allowed,2,33,120,2044,2,16
Rushing Yards Allowed,2,34,124,2028,2,11
Rushing Yards Allowed,2,35,127,2023,2,11
Rushing Yards Allowed,2,36,128,2045,2,19
Rushing Yards Allowed,2,37,135,2023,2,12
Rushing Yards Allowed,2,38,136,2032,2,28
Rushing Yards Allowed,2,39,136,2046,2,19
Rushing Yards Allowed,2,40,137,2058,2,22
Rushing Yards Allowed,2,41,140,2029,2,19
Rushing Yards Allowed,2,42,142,2021,2,31
Rushing Yards Allowed,2,43,155,2036,2,11
Rushing Yards Allowed,2,44,156,2055,2,7
Rushing Yards Allowed,2,45,163,2052,2,19
Rushing Yards Allowed,2,46,171,2026,2,14
Rushing Yards Allowed,2,47,174,2027,2,11
Rushing Yards Allowed,2,48,184,2039,2,12
Rushing Yards Allowed,2,49,185,2044,2,6
Rushing Yards Allowed,2,50,216,2063,2,13
Total Yards,2,0,520,2043,2,23
Total Yards,2,1,511,2055,2,30
Total Yards,2,2,475,2044,2,28
Total Yards,2,3,457,2025,2,16
Total Yards,2,4,436,2023,2,21
Total Yards,2,5,428,2059,2,28
Total Yards,2,6,427,2026,2,14
Total Yards,2,7,415,2046,2,5
Total Yards,2,8,413,2069,2,19
Total Yards,2,9,401,2051,2,8
Total Yards,2,10,397,2028,2,11
Total Yards,2,11,390,2060,2,31
Total Yards,2,12,389,2058,2,20
Total Yards,2,13,387,2023,2,16
Total Yards,2,14,363,2057,2,20
Total Yards,2,15,359,2029,2,19
Total Yards,2,16,358,2044,2,6
Total Yards,2,17,356,2020,2,22
Total Yards,2,18,353,2043,2,15
Total Yards,2,19,352,2054,2,11
Total Yards,2,20,352,2055,2,11
Total Yards,2,21,351,2052,2,19
Total Yards,2,22,347,2023,2,12
Total Yards,2,23,344,2043,2,12
Total Yards,2,24,344,2063,2,3
Total Yards,2,25,343,2032,2,28
Total Yards,2,26,343,2045,2,19
Total Yards,2,27,340,2044,2,7
Total Yards,2,28,335,2069,2,10
Total Yards,2,29,330,2069,2,13
Total Yards,2,30,322,2042,2,19
Total Yards,2,31,320,2027,2,11
Total Yards,2,32,318,2025,2,11
Total Yards,2,33,316,2046,2,20
Total Yards,2,34,315,2027,2,13
Total Yards,2,35,305,2036,2,11
Total Yards,2,36,303,2039,2,12
Total Yards,2,37,300,2021,2,31
Total Yards,2,38,290,2065,2,23
Total Yards,2,39,284,2030,2,11
Total Yards,2,40,275,2023,2,11
Total Yards,2,41,265,2044,2,16
Total Yards,2,42,254,2055,2,7
Total Yards,2,43,250,2055,2,20
Total Yards,2,44,249,2032,2,13
Total Yards,2,45,241,2067,2,6
Total Yards,2,46,230,2058,2,22
Total Yards,2,47,220,2027,2,6
Total Yards,2,48,202,2034,2,11
Total Yards,2,49,177,2046,2,19
Total Yards,2,50,167,2063,2,13
Total Yards Allowed,2,0,143,2046,2,20
Total Yards Allowed,2,1,204,2055,2,11
Total Yards Allowed,2,2,220,2055,2,20
Total Yards Allowed,2,3,223,2023,2,16
Total Yards Allowed,2,4,232,2032,2,13
Total Yards Allowed,2,5,253,2057,2,20
Total Yards Allowed,2,6,256,2069,2,13
Total Yards Allowed,2,7,259,2043,2,12
Total Yards Allowed,2,8,263,2043,2,23
Total Yards Allowed,2,9,263,2044,2,7
Total Yards Allowed,2,10,263,2054,2,11
Total Yards Allowed,2,11,268,2046,2,5
Total Yards Allowed,2,12,270,2063,2,3
Total Yards Allowed,2,13,286,2029,2,19
Total Yards Allowed,2,14,287,2023,2,21
Total Yards Allowed,2,15,288,2025,2,11
Total Yards Allowed,2,16,296,2023,2,11
Total Yards Allowed,2,17,298,2067,2,6
Total Yards Allowed,2,18,307,2021,2,31
Total Yards Allowed,2,19,313,2051,2,8
Total Yards Allowed,2,20,314,2025,2,16
Total Yards Allowed,2,21,316,2032,2,28
Total Yards Allowed,2,22,317,2059,2,28
Total Yards Allowed,2,23,318,2055,2,30
Total Yards Allowed,2,24,321,2069,2,10
Total Yards Allowed,2,25,322,2042,2,19
Total Yards Allowed,2,26,323,2036,2,11
Total Yards Allowed,2,27,327,2039,2,12
Total Yards Allowed,2,28,329,2030,2,11
Total Yards Allowed,2,29,331,2026,2,14
Total Yards Allowed,2,30,331,2043,2,15
Total Yards Allowed,2,31,333,2027,2,11
Total Yards Allowed,2,32,345,2058,2,20
Total Yards Allowed,2,33,346,2044,2,28
Total Yards Allowed,2,34,350,2028,2,11
Total Yards Allowed,2,35,352,2058,2,22
Total Yards Allowed,2,36,356,2020,2,22
Total Yards Allowed,2,37,357,2027,2,6
Total Yards Allowed,2,38,361,2044,2,16
Total Yards Allowed,2,39,366,2052,2,19
Total Yards Allowed,2,40,370,2069,2,19
Total Yards Allowed,2,41,373,2027,2,13
Total Yards Allowed,2,42,376,2034,2,11
Total Yards Allowed,2,43,376,2044,2,6
Total Yards Allowed,2,44,382,2060,2,31
Total Yards Allowed,2,45,390,2045,2,19
Total Yards Allowed,2,46,396,2055,2,7
Total Yards Allowed,2,47,413,2023,2,12
Total Yards Allowed,2,48,442,2065,2,23
Total Yards Allowed,2,49,459,2046,2,19
Total Yards Allowed,2,50,508,2063,2,13
Pass Attempts,2,0,54,2020,2,22
Pass Attempts,2,1,52,2060,2,31
Pass Attempts,2,2,48,2026,2,14
Pass Attempts,2,3,44,2042,2,19
Pass Attempts,2,4,43,2045,2,19
Pass Attempts,2,5,42,2029,2,19
Pass Attempts,2,6,42,2044,2,16
Pass Attempts,2,7,42,2059,2,28
Pass Attempts,2,8,41,2030,2,11
Pass Attempts,2,9,41,2032,2,13
Pass Attempts,2,10,41,2039,2,12
Pass Attempts,2,11,40,2023,2,21
Pass Attempts,2,12,40,2051,2,8
Pass Attempts,2,13,40,2055,2,11
Pass Attempts,2,14,40,2065,2,23
Pass Attempts,2,15,38,2043,2,12
Pass Attempts,2,16,38,2046,2,5
Pass Attempts,2,17,37,2058,2,22
Pass Attempts,2,18,36,2044,2,28
Pass Attempts,2,19,35,2025,2,11
Pass Attempts,2,20,35,2034,2,11
Pass Attempts,2,21,34,2027,2,6
Pass Attempts,2,22,34,2044,2,6
Pass Attempts,2,23,34,2046,2,20
Pass Attempts,2,24,34,2052,2,19
Pass Attempts,2,25,34,2054,2,11
Pass Attempts,2,26,33,2025,2,16
Pass Attempts,2,27,33,2057,2,20
Pass Attempts,2,28,33,2058,2,20
Pass Attempts,2,29,33,2069,2,19
Pass Attempts,2,30,33,2069,2,10
Pass Attempts,2,31,32,2023,2,16
Pass Attempts,2,32,32,2063,2,3
Pass Attempts,2,33,31,2036,2,11
Pass Attempts,2,34,31,2043,2,23
Pass Attempts,2,35,31,2043,2,15
Pass Attempts,2,36,31,2055,2,7
Pass Attempts,2,37,31,2063,2,13
Pass Attempts,2,38,30,2023,2,11
Pass Attempts,2,39,29,2055,2,20
Pass Attempts,2,40,29,2069,2,13
Pass Attempts,2,41,28,2023,2,12
Pass Attempts,2,42,28,2028,2,11
Pass Attempts,2,43,27,2027,2,11
Pass Attempts,2,44,27,2067,2,6
Pass Attempts,2,45,26,2032,2,28
Pass Attempts,2,46,26,2044,2,7
Pass Attempts,2,47,25,2021,2,31
Pass Attempts,2,48,25,2046,2,19
Pass Attempts,2,49,23,2055,2,30
Pass Attempts,2,50,22,2027,2,13
Rush Attempts,2,0,40,2032,2,28
Rush Attempts,2,1,39,2055,2,30
Rush Attempts,2,2,38,2043,2,23
Rush Attempts,2,3,37,2021,2,31
Rush Attempts,2,4,37,2023,2,21
Rush Attempts,2,5,37,2044,2,7
Rush Attempts,2,6,36,2023,2,16
Rush Attempts,2,7,36,2044,2,28
Rush Attempts,2,8,34,2059,2,28
Rush Attempts,2,9,34,2069,2,13
Rush Attempts,2,10,33,2067,2,6
Rush Attempts,2,11,32,2027,2,11
Rush Attempts,2,12,32,2030,2,11
Rush Attempts,2,13,32,2043,2,12
Rush Attempts,2,14,32,2055,2,20
Rush Attempts,2,15,31,2023,2,12
Rush Attempts,2,16,31,2046,2,20
Rush Attempts,2,17,31,2055,2,11
Rush Attempts,2,18,31,2058,2,20
Rush Attempts,2,19,31,2069,2,19
Rush Attempts,2,20,30,2023,2,11
Rush Attempts,2,21,30,2028,2,11
Rush Attempts,2,22,30,2054,2,11
Rush Attempts,2,23,29,2025,2,16
Rush Attempts,2,24,29,2026,2,14
Rush Attempts,2,25,29,2051,2,8
Rush Attempts,2,26,29,2057,2,20
Rush Attempts,2,27,28,2032,2,13
Rush Attempts,2,28,28,2046,2,5
Rush Attempts,2,29,27,2044,2,6
Rush Attempts,2,30,26,2027,2,13
Rush Attempts,2,31,26,2065,2,23
Rush Attempts,2,32,25,2025,2,11
Rush Attempts,2,33,25,2043,2,15
Rush Attempts,2,34,25,2044,2,16
Rush Attempts,2,35,24,2020,2,22
Rush Attempts,2,36,24,2036,2,11
Rush Attempts,2,37,24,2042,2,19
Rush Attempts,2,38,24,2045,2,19
Rush Attempts,2,39,24,2052,2,19
Rush Attempts,2,40,23,2046,2,19
Rush Attempts,2,41,23,2063,2,3
Rush Attempts,2,42,22,2029,2,19
Rush Attempts,2,43,22,2069,2,10
Rush Attempts,2,44,21,2055,2,7
Rush Attempts,2,45,20,2027,2,6
Rush Attempts,2,46,19,2034,2,11
Rush Attempts,2,47,18,2039,2,12
Rush Attempts,2,48,17,2060,2,31
Rush Attempts,2,49,16,2058,2,22
Rush Attempts,2,50,14,2063,2,13
Points Scored,3,0,37,2066,3,31
Points Scored,3,1,34,2031,3,30
Points Scored,3,2,34,2056,3,12
Points Scored,3,3,33,2049,3,13
Points Scored,3,4,30,2068,3,23
Points Scored,3,5,29,2065,3,31
Points Scored,3,6,28,2032,3,31
Points Scored,3,7,28,2065,3,13
Points Scored,3,8,28,2066,3,10
Points Scored,3,9,27,2049,3,20
Points Scored,3,10,27,2068,3,8
Points Scored,3,11,25,2057,3,6
Points Scored,3,12,24,2032,3,11
Points Scored,3,13,24,2049,3,31
Points Scored,3,14,23,2057,3,28
Points Scored,3,15,21,2028,3,19
Points Scored,3,16,20,2048,3,16
Points Scored,3,17,20,2050,3,13
Points Scored,3,18,20,2056,3,28
Points Scored,3,19,20,2057,3,14
Points Scored,3,20,20,2066,3,23
Points Scored,3,21,19,2021,3,13
Points Scored,3,22,19,2057,3,29
Points Scored,3,23,17,2023,3,13
Points Scored,3,24,17,2024,3,28
Points Scored,3,25,17,2032,3,13
Points Scored,3,26,16,2027,3,16
Points Scored,3,27,16,2031,3,12
Points Scored,3,28,16,2064,3,13
Points Scored,3,29,13,2068,3,11
Points Scored,3,30,10,2027,3,6
Points Scored,3,31,9,2022,3,11
Points Scored,3,32,9,2031,3,28
Points Scored,3,33,9,2063,3,2
Points Scored,3,34,3,2023,3,11
Points Allowed,3,0,3,2056,3,12
Points Allowed,3,1,3,2057,3,14
Points Allowed,3,2,7,2066,3,23
Points Allowed,3,3,10,2027,3,16
Points Allowed,3,4,10,2031,3,28
Points Allowed,3,5,10,2068,3,23
Points Allowed,3,6,12,2063,3,2
Points Allowed,3,7,13,2022,3,11
Points Allowed,3,8,13,2023,3,13
Points Allowed,3,9,13,2031,3,12
Points Allowed,3,10,14,2032,3,31
Points Allowed,3,11,16,2057,3,28
Points Allowed,3,12,19,2068,3,11
Points Allowed,3,13,20,2031,3,30
Points Allowed,3,14,20,2032,3,11
Points Allowed,3,15,20,2032,3,13
Points Allowed,3,16,20,2068,3,8
Points Allowed,3,17,23,2023,3,11
Points Allowed,3,18,23,2027,3,6
Points Allowed,3,19,23,2065,3,31
Points Allowed,3,20,24,2049,3,20
Points Allowed,3,21,24,2057,3,6
Points Allowed,3,22,24,2057,3,29
Points Allowed,3,23,25,2049,3,13
Points Allowed,3,24,27,2024,3,28
Points Allowed,3,25,27,2056,3,28
Points Allowed,3,26,30,2064,3,13
Points Allowed,3,27,30,2066,3,31
Points Allowed,3,28,31,2021,3,13
Points Allowed,3,29,34,2050,3,13
Points Allowed,3,30,34,2065,3,13
Points Allowed,3,31,35,2028,3,19
Points Allowed,3,32,35,2066,3,10
Points Allowed,3,33,37,2048,3,16
Points Allowed,3,34,38,2049,3,31
Passing Yards,3,0,399,2066,3,10
Passing Yards,3,1,346,2056,3,28
Passing Yards,3,2,324,2057,3,28
Passing Yards,3,3,318,2021,3,13
Passing Yards,3,4,306,2032,3,13
Passing Yards,3,5,298,2023,3,13
Passing Yards,3,6,287,2068,3,23
Passing Yards,3,7,284,2024,3,28
Passing Yards,3,8,275,2028,3,19
Passing Yards,3,9,271,2049,3,31
Passing Yards,3,10,271,2068,3,8
Passing Yards,3,11,266,2065,3,13
Passing Yards,3,12,262,2056,3,12
Passing Yards,3,13,260,2032,3,31
Passing Yards,3,14,259,2068,3,11
Passing Yards,3,15,255,2050,3,13
Passing Yards,3,16,254,2057,3,6
Passing Yards,3,17,248,2049,3,13
Passing Yards,3,18,246,2065,3,31
Passing Yards,3,19,231,2063,3,2
Passing Yards,3,20,229,2057,3,14
Passing Yards,3,21,224,2066,3,23
Passing Yards,3,22,214,2031,3,30
Passing Yards,3,23,206,2027,3,16
Passing Yards,3,24,204,2031,3,28
Passing Yards,3,25,204,2066,3,31
Passing Yards,3,26,200,2023,3,11
Passing Yards,3,27,200,2064,3,13
Passing Yards,3,28,186,2027,3,6
Passing Yards,3,29,181,2057,3,29
Passing Yards,3,30,180,2031,3,12
Passing Yards,3,31,178,2049,3,20
Passing Yards,3,32,154,2032,3,11
Passing Yards,3,33,151,2022,3,11
Passing Yards,3,34,149,2048,3,16
Passing Yards Allowed,3,0,105,2057,3,14
Passing Yards Allowed,3,1,128,2027,3,16
Passing Yards Allowed,3,2,142,2031,3,28
Passing Yards Allowed,3,3,149,2065,3,13
Passing Yards Allowed,3,4,151,2032,3,31
Passing Yards Allowed,3,5,155,2021,3,13
Passing Yards Allowed,3,6,167,2066,3,23
Passing Yards Allowed,3,7,170,2048,3,16
Passing Yards Allowed,3,8,186,2056,3,12
Passing Yards Allowed,3,9,187,2023,3,13
Passing Yards Allowed,3,10,193,2068,3,23
Passing Yards Allowed,3,11,200,2057,3,29
Passing Yards Allowed,3,12,202,2022,3,11
Passing Yards Allowed,3,13,212,2032,3,11
Passing Yards Allowed,3,14,218,2027,3,6
Passing Yards Allowed,3,15,220,2068,3,8
Passing Yards Allowed,3,16,233,2068,3,11
Passing Yards Allowed,3,17,234,2064,3,13
Passing Yards Allowed,3,18,235,2023,3,11
Passing Yards Allowed,3,19,237,2049,3,31
Passing Yards Allowed,3,20,250,2024,3,28
Passing Yards Allowed,3,21,250,2031,3,30
Passing Yards Allowed,3,22,270,2063,3,2
Passing Yards Allowed,3,23,272,2056,3,28
Passing Yards Allowed,3,24,285,2057,3,6
Passing Yards Allowed,3,25,288,2031,3,12
Passing Yards Allowed,3,26,292,2028,3,19
Passing Yards Allowed,3,27,304,2050,3,13
Passing Yards Allowed,3,28,307,2066,3,10
Passing Yards Allowed,3,29,308,2032,3,13
Passing Yards Allowed,3,30,310,2049,3,13
Passing Yards Allowed,3,31,312,2057,3,28
Passing Yards Allowed,3,32,316,2066,3,31
Passing Yards Allowed,3,33,348,2049,3,20
Passing Yards Allowed,3,34,431,2065,3,31
Rushing Yards,3,0,253,2066,3,23
Rushing Yards,3,1,201,2048,3,16
Rushing Yards,3,2,181,2057,3,29
Rushing Yards,3,3,177,2066,3,31
Rushing Yards,3,4,173,2032,3,11
Rushing Yards,3,5,171,2032,3,31
Rushing Yards,3,6,165,2065,3,31
Rushing Yards,3,7,146,2024,3,28
Rushing Yards,3,8,146,2027,3,16
Rushing Yards,3,9,145,2056,3,12
Rushing Yards,3,10,140,2057,3,14
Rushing Yards,3,11,137,2057,3,28
Rushing Yards,3,12,135,2068,3,23
Rushing Yards,3,13,123,2023,3,11
Rushing Yards,3,14,123,2065,3,13
Rushing Yards,3,15,120,2022,3,11
Rushing Yards,3,16,112,2023,3,13
Rushing Yards,3,17,110,2057,3,6
Rushing Yards,3,18,108,2021,3,13
Rushing Yards,3,19,107,2031,3,12
Rushing Yards,3,20,107,2049,3,13
Rushing Yards,3,21,101,2027,3,6
Rushing Yards,3,22,96,2028,3,19
Rushing Yards,3,23,95,2032,3,13
