Category,Team/All_Teams,Place,Player,Record,Year,Team,Opponent
Receiving Yards,0,14,30186,95,2058,0,27
Receiving Yards,0,15,18362,85,2046,0,18
Receiving Yards,0,16,30186,85,2059,0,7
Receiving Yards,0,17,22680,83,2046,0,24
Receiving Yards,0,18,18371,78,2040,0,15
Receiving Yards,0,19,11763,76,2039,0,29
Receiving Yards,0,20,17595,73,2048,0,10
Receiving Yards,0,21,14194,72,2039,0,29
Receiving Yards,0,22,26859,72,2056,0,7
Receiving Yards,0,23,19269,71,2046,0,24
Receiving Yards,0,24,18371,68,2044,0,15
Receiving Yards,0,25,39400,68,2069,0,27
Receiving Yards,0,26,18427,67,2040,0,4
Receiving Yards,0,27,11763,66,2040,0,4
Receiving Yards,0,28,14910,65,2036,0,10
Receiving Yards,0,29,18427,65,2040,0,29
Receiving Yards,0,30,36826,65,2062,0,18
Receiving Yards,0,31,39400,65,2064,0,17
Receiving Yards,0,32,35263,62,2062,0,18
Receiving Yards,0,33,1100,61,2022,0,15
Receiving Yards,0,34,36837,61,2064,0,10
Receiving Yards,0,35,222,60,2022,0,15
Receiving Yards,0,36,15886,59,2048,0,5
Receiving Yards,0,37,19269,57,2040,0,4
Receiving Yards,0,38,580,56,2022,0,25
Receiving Yards,0,39,12488,56,2036,0,10
Receiving Yards,0,40,36826,56,2064,0,10
Receiving Yards,0,41,1161,55,2022,0,15
Receiving Yards,0,42,18362,55,2045,0,21
Receiving Yards,0,43,20126,55,2046,0,24
Receiving Yards,0,44,14910,54,2038,0,18
Receiving Yards,0,45,11763,52,2038,0,18
Receiving Yards,0,46,17417,51,2041,0,21
Receiving Yards,0,47,19269,51,2045,0,21
Receiving Yards,0,48,18362,51,2046,0,24
Receiving Yards,0,49,20126,50,2044,0,15
Receiving Yards,0,50,24230,49,2048,0,5
Receiving Yards,0,51,41048,49,2069,0,27
Receiving Yards,0,52,20089,48,2044,0,7
Receiving Yards,0,53,38485,48,2069,0,27
Receiving Yards,0,54,20089,47,2044,0,15
Receiving Yards,0,55,17571,46,2038,0,18
Receiving Yards,0,56,16611,46,2043,0,15
Receiving Yards,0,57,1161,45,2024,0,25
Receiving Yards,0,58,16792,45,2043,0,15
Receiving Yards,0,59,20126,45,2043,0,15
Receiving Yards,0,60,22494,44,2048,0,5
Receiving Yards,0,61,30230,44,2062,0,18
Receiving Yards,0,62,36837,44,2062,0,18
Receiving Yards,0,63,37695,44,2064,0,17
Receiving Yards,0,64,14930,43,2041,0,21
Receiving Yards,0,65,15837,43,2046,0,24
Receiving Yards,0,66,34228,43,2061,0,18
Receiving Yards,0,67,36826,43,2062,0,10
Receiving Yards,0,68,36837,43,2062,0,10
Receiving Yards,0,69,19269,42,2040,0,15
Receiving Yards,0,70,20957,42,2044,0,15
Receiving Yards,0,71,36837,42,2061,0,18
Receiving Yards,0,72,222,41,2022,0,25
Receiving Yards,0,73,18371,41,2040,0,4
Receiving Yards,0,74,20957,41,2043,0,21
Receiving Yards,0,75,34228,41,2062,0,18
Receiving Yards,0,76,11763,40,2040,0,11
Receiving Yards,0,77,36026,40,2061,0,18
Receiving Yards,0,78,11763,39,2043,0,21
Receiving Yards,0,79,19223,39,2048,0,5
Receiving Yards,0,80,19269,37,2043,0,21
Receiving Yards,0,81,19269,36,2041,0,21
Receiving Yards,0,82,20957,36,2044,0,7
Receiving Yards,0,83,38384,36,2069,0,27
Receiving Yards,0,84,1458,35,2024,0,25
Receiving Yards,0,85,11763,35,2039,0,4
Receiving Yards,0,86,15762,35,2040,0,11
Receiving Yards,0,87,11645,35,2041,0,21
Receiving Yards,0,88,18371,35,2041,0,21
Receiving Yards,0,89,25085,35,2048,0,10
Receiving Yards,0,90,1458,34,2022,0,15
Receiving Yards,0,91,18371,34,2040,0,29
Receiving Yards,0,92,12488,34,2040,0,11
Receiving Yards,0,93,22491,33,2044,0,7
Receiving Yards,0,94,36826,33,2064,0,17
Receiving Yards,0,95,31736,33,2064,0,10
Receiving Yards,0,96,9142,32,2039,0,29
Receiving Yards,0,97,22491,32,2048,0,5
Receiving Yards,0,98,30230,32,2062,0,10
Receiving Yards,0,99,11763,31,2043,0,15
Yards per Reception,0,0,11763,2329,2035,0,10
Yards per Reception,0,1,34228,2040,2062,0,10
Yards per Reception,0,2,19223,1900,2048,0,10
Yards per Reception,0,3,30186,1900,2058,0,27
Yards per Reception,0,4,30186,1700,2059,0,7
Yards per Reception,0,5,14194,1557,2036,0,10
Yards per Reception,0,6,17595,1460,2048,0,10
Yards per Reception,0,7,14194,1367,2038,0,18
Yards per Reception,0,8,18371,1300,2040,0,15
Yards per Reception,0,9,39400,1300,2064,0,17
Yards per Reception,0,10,18427,1263,2040,0,11
Yards per Reception,0,11,11763,1244,2040,0,15
Yards per Reception,0,12,14194,1127,2039,0,4
Yards per Reception,0,13,12488,1120,2036,0,10
Yards per Reception,0,14,14194,1100,2035,0,10
Yards per Reception,0,15,11763,1086,2039,0,29
Yards per Reception,0,16,19269,1067,2044,0,15
Yards per Reception,0,17,18362,1063,2046,0,18
Yards per Reception,0,18,30953,1040,2058,0,27
Yards per Reception,0,19,19269,1020,2045,0,21
Yards per Reception,0,20,36826,933,2064,0,10
Yards per Reception,0,21,36826,929,2062,0,18
Yards per Reception,0,22,16611,920,2043,0,15
Yards per Reception,0,23,1161,917,2022,0,15
Yards per Reception,0,24,18362,917,2045,0,21
Yards per Reception,0,25,19269,888,2046,0,24
Yards per Reception,0,26,30230,880,2062,0,18
Yards per Reception,0,27,18371,850,2044,0,15
Yards per Reception,0,28,18362,850,2046,0,24
Yards per Reception,0,29,39400,850,2069,0,27
Yards per Reception,0,30,19269,840,2040,0,15
Yards per Reception,0,31,36837,840,2061,0,18
Yards per Reception,0,32,19269,823,2046,0,18
Yards per Reception,0,33,28513,821,2059,0,7
Yards per Reception,0,34,20957,820,2043,0,21
Yards per Reception,0,35,36837,763,2064,0,10
Yards per Reception,0,36,19269,740,2043,0,21
Yards per Reception,0,37,19269,720,2041,0,21
Yards per Reception,0,38,34228,717,2061,0,18
Yards per Reception,0,39,35263,689,2062,0,18
Yards per Reception,0,40,36826,660,2064,0,17
Yards per Reception,0,41,22491,640,2048,0,5
Yards per Reception,0,42,30230,640,2062,0,10
Yards per Reception,0,43,36826,614,2062,0,10
Yards per Reception,0,44,12488,580,2039,0,29
Yards per Reception,0,45,30186,560,2056,0,7
Yards per Reception,0,46,11763,438,2039,0,4
Yards per Reception,0,47,20774,280,2044,0,7
Receiving Touchdowns,0,0,19269,3,2046,0,24
Receiving Touchdowns,0,1,11763,2,2035,0,10
Receiving Touchdowns,0,2,19223,2,2048,0,10
Receiving Touchdowns,0,3,36837,2,2061,0,18
Receiving Touchdowns,0,4,1122,1,2022,0,15
Receiving Touchdowns,0,5,2205,1,2022,0,15
Receiving Touchdowns,0,6,14194,1,2035,0,10
Receiving Touchdowns,0,7,12488,1,2038,0,18
Receiving Touchdowns,0,8,14194,1,2038,0,18
Receiving Touchdowns,0,9,14194,1,2039,0,4
Receiving Touchdowns,0,10,14910,1,2040,0,15
Receiving Touchdowns,0,11,15762,1,2040,0,15
Receiving Touchdowns,0,12,13426,1,2040,0,29
Receiving Touchdowns,0,13,15825,1,2040,0,29
Receiving Touchdowns,0,14,11763,1,2040,0,4
Receiving Touchdowns,0,15,18371,1,2040,0,4
Receiving Touchdowns,0,16,19269,1,2040,0,11
Receiving Touchdowns,0,17,20957,1,2043,0,15
Receiving Touchdowns,0,18,16792,1,2044,0,15
Receiving Touchdowns,0,19,19269,1,2044,0,15
Receiving Touchdowns,0,20,19269,1,2045,0,21
Receiving Touchdowns,0,21,22491,1,2046,0,18
Receiving Touchdowns,0,22,22680,1,2046,0,18
Receiving Touchdowns,0,23,19223,1,2048,0,5
Receiving Touchdowns,0,24,25940,1,2048,0,5
Receiving Touchdowns,0,25,25085,1,2048,0,10
Receiving Touchdowns,0,26,26859,1,2056,0,7
Receiving Touchdowns,0,27,30186,1,2059,0,7
Receiving Touchdowns,0,28,36826,1,2062,0,18
Receiving Touchdowns,0,29,36837,1,2062,0,18
Receiving Touchdowns,0,30,30960,1,2062,0,10
Receiving Touchdowns,0,31,36826,1,2064,0,17
Receiving Touchdowns,0,32,39400,1,2064,0,17
Receiving Touchdowns,0,33,36826,1,2064,0,10
Receiving Touchdowns,0,34,38520,1,2064,0,10
Targeted Passes,0,0,28513,23,2059,0,7
Targeted Passes,0,1,14194,17,2036,0,10
Targeted Passes,0,2,14194,17,2038,0,18
Targeted Passes,0,3,19269,16,2046,0,24
Targeted Passes,0,4,14194,15,2035,0,10
Targeted Passes,0,5,14194,15,2039,0,4
Targeted Passes,0,6,30953,15,2058,0,27
Targeted Passes,0,7,18362,14,2045,0,21
Targeted Passes,0,8,36837,14,2064,0,10
Targeted Passes,0,9,11763,13,2040,0,15
Targeted Passes,0,10,19269,13,2046,0,18
Targeted Passes,0,11,36826,13,2064,0,10
Targeted Passes,0,12,11763,12,2035,0,10
Targeted Passes,0,13,18427,12,2040,0,11
Targeted Passes,0,14,16611,12,2043,0,15
Targeted Passes,0,15,19269,12,2045,0,21
Targeted Passes,0,16,18362,12,2046,0,18
Targeted Passes,0,17,39400,12,2069,0,27
Targeted Passes,0,18,1161,11,2022,0,15
Targeted Passes,0,19,18371,11,2044,0,15
Targeted Passes,0,20,35263,11,2062,0,18
Targeted Passes,0,21,36826,11,2062,0,18
Targeted Passes,0,22,11763,10,2039,0,4
Targeted Passes,0,23,18427,10,2041,0,21
Targeted Passes,0,24,19269,10,2044,0,15
Targeted Passes,0,25,30186,10,2058,0,27
Targeted Passes,0,26,1458,9,2022,0,25
Targeted Passes,0,27,11763,9,2036,0,10
Targeted Passes,0,28,11763,9,2039,0,29
Targeted Passes,0,29,12488,9,2039,0,29
Targeted Passes,0,30,11763,9,2043,0,15
Targeted Passes,0,31,20957,9,2043,0,15
Targeted Passes,0,32,30186,9,2056,0,7
Targeted Passes,0,33,34228,9,2062,0,18
Targeted Passes,0,34,36826,9,2062,0,10
Targeted Passes,0,35,12488,8,2038,0,18
Targeted Passes,0,36,15825,8,2039,0,4
Targeted Passes,0,37,19269,8,2041,0,21
Targeted Passes,0,38,18362,8,2046,0,24
Targeted Passes,0,39,17595,8,2048,0,10
Targeted Passes,0,40,19223,8,2048,0,10
Targeted Passes,0,41,34228,8,2061,0,18
Targeted Passes,0,42,30230,8,2062,0,10
Targeted Passes,0,43,34228,8,2062,0,10
Targeted Passes,0,44,36837,8,2062,0,10
Targeted Passes,0,45,39400,8,2064,0,17
Targeted Passes,0,46,1458,7,2022,0,15
Targeted Passes,0,47,12488,7,2035,0,10
Targeted Passes,0,48,12488,7,2036,0,10
Targeted Passes,0,49,17571,7,2038,0,18
Targeted Passes,0,50,14194,7,2039,0,29
Targeted Passes,0,51,18371,7,2040,0,15
Targeted Passes,0,52,19269,7,2040,0,15
Targeted Passes,0,53,16792,7,2043,0,15
Targeted Passes,0,54,20089,7,2044,0,15
Targeted Passes,0,55,20089,7,2044,0,7
Targeted Passes,0,56,20774,7,2044,0,7
Targeted Passes,0,57,30186,7,2059,0,7
Targeted Passes,0,58,33458,7,2061,0,18
Targeted Passes,0,59,36837,7,2061,0,18
Targeted Passes,0,60,30230,7,2062,0,18
Targeted Passes,0,61,36837,7,2062,0,18
Targeted Passes,0,62,37695,7,2064,0,10
Targeted Passes,0,63,580,6,2022,0,15
Targeted Passes,0,64,1161,6,2024,0,25
Targeted Passes,0,65,2592,6,2024,0,25
Targeted Passes,0,66,18427,6,2040,0,4
Targeted Passes,0,67,19269,6,2040,0,11
Targeted Passes,0,68,17417,6,2041,0,21
Targeted Passes,0,69,18371,6,2041,0,21
Targeted Passes,0,70,19269,6,2043,0,21
Targeted Passes,0,71,20957,6,2043,0,21
Targeted Passes,0,72,18371,6,2044,0,7
Targeted Passes,0,73,22680,6,2046,0,18
Targeted Passes,0,74,22648,6,2046,0,24
Targeted Passes,0,75,19223,6,2048,0,5
Targeted Passes,0,76,15886,6,2048,0,10
Targeted Passes,0,77,30959,6,2059,0,7
Targeted Passes,0,78,38531,6,2069,0,27
Targeted Passes,0,79,41089,6,2069,0,27
Targeted Passes,0,80,222,5,2022,0,25
Targeted Passes,0,81,580,5,2022,0,25
Targeted Passes,0,82,1100,5,2022,0,15
Targeted Passes,0,83,11763,5,2038,0,18
Targeted Passes,0,84,17571,5,2039,0,4
Targeted Passes,0,85,11763,5,2040,0,29
Targeted Passes,0,86,18371,5,2040,0,29
Targeted Passes,0,87,18427,5,2040,0,29
Targeted Passes,0,88,11763,5,2043,0,21
Targeted Passes,0,89,12510,5,2043,0,15
Targeted Passes,0,90,18371,5,2043,0,15
Targeted Passes,0,91,19269,5,2044,0,7
Targeted Passes,0,92,22648,5,2045,0,21
Targeted Passes,0,93,15886,5,2048,0,5
Targeted Passes,0,94,22491,5,2048,0,5
Targeted Passes,0,95,31856,5,2056,0,7
Targeted Passes,0,96,31856,5,2058,0,27
Targeted Passes,0,97,34408,5,2062,0,10
Targeted Passes,0,98,36826,5,2064,0,17
Targeted Passes,0,99,34228,5,2064,0,10
Passes Dropped,0,0,18427,4,2040,0,11
Passes Dropped,0,1,1458,2,2022,0,15
Passes Dropped,0,2,10918,2,2036,0,10
Passes Dropped,0,3,15825,2,2039,0,4
Passes Dropped,0,4,17571,2,2039,0,4
Passes Dropped,0,5,20089,2,2044,0,15
Passes Dropped,0,6,19269,2,2044,0,7
Passes Dropped,0,7,19269,2,2045,0,21
Passes Dropped,0,8,19223,2,2048,0,10
Passes Dropped,0,9,30186,2,2058,0,27
Passes Dropped,0,10,28513,2,2059,0,7
Passes Dropped,0,11,36826,2,2064,0,10
Passes Dropped,0,12,41089,2,2069,0,27
Passes Dropped,0,13,1458,1,2022,0,25
Passes Dropped,0,14,580,1,2022,0,15
Passes Dropped,0,15,1161,1,2022,0,15
Passes Dropped,0,16,3522,1,2024,0,25
Passes Dropped,0,17,4944,1,2024,0,25
Passes Dropped,0,18,11763,1,2036,0,10
Passes Dropped,0,19,12488,1,2036,0,10
Passes Dropped,0,20,14194,1,2036,0,10
Passes Dropped,0,21,14194,1,2038,0,18
Passes Dropped,0,22,15859,1,2038,0,18
Passes Dropped,0,23,12488,1,2039,0,4
Passes Dropped,0,24,12488,1,2039,0,29
Passes Dropped,0,25,17571,1,2039,0,29
Passes Dropped,0,26,12488,1,2040,0,15
Passes Dropped,0,27,11763,1,2040,0,4
Passes Dropped,0,28,12488,1,2040,0,4
Passes Dropped,0,29,13426,1,2040,0,4
Passes Dropped,0,30,18427,1,2040,0,4
Passes Dropped,0,31,19269,1,2040,0,4
Passes Dropped,0,32,17424,1,2040,0,11
Passes Dropped,0,33,18371,1,2040,0,11
Passes Dropped,0,34,12542,1,2041,0,21
Passes Dropped,0,35,16687,1,2041,0,21
Passes Dropped,0,36,17417,1,2041,0,21
Passes Dropped,0,37,18427,1,2041,0,21
Passes Dropped,0,38,20957,1,2043,0,21
Passes Dropped,0,39,11763,1,2043,0,15
Passes Dropped,0,40,12510,1,2043,0,15
Passes Dropped,0,41,16611,1,2043,0,15
Passes Dropped,0,42,16792,1,2043,0,15
Passes Dropped,0,43,20957,1,2043,0,15
Passes Dropped,0,44,20884,1,2044,0,7
Passes Dropped,0,45,18362,1,2045,0,21
Passes Dropped,0,46,15837,1,2046,0,18
Passes Dropped,0,47,18362,1,2046,0,24
Passes Dropped,0,48,19269,1,2046,0,24
Passes Dropped,0,49,22491,1,2046,0,24
Passes Dropped,0,50,24230,1,2048,0,5
Passes Dropped,0,51,25940,1,2048,0,5
Passes Dropped,0,52,24230,1,2048,0,10
Passes Dropped,0,53,26859,1,2056,0,7
Passes Dropped,0,54,30945,1,2056,0,7
Passes Dropped,0,55,28497,1,2058,0,27
Passes Dropped,0,56,34228,1,2061,0,18
Passes Dropped,0,57,36826,1,2062,0,18
Passes Dropped,0,58,31736,1,2062,0,10
Passes Dropped,0,59,34228,1,2062,0,10
Passes Dropped,0,60,36792,1,2062,0,10
Passes Dropped,0,61,36826,1,2062,0,10
Passes Dropped,0,62,36837,1,2062,0,10
Passes Dropped,0,63,39400,1,2064,0,17
Passes Dropped,0,64,37695,1,2064,0,10
Passes Dropped,0,65,42648,1,2069,0,27
Interceptions,0,0,782,1,2022,0,25
Interceptions,0,1,938,1,2022,0,25
Interceptions,0,2,1527,1,2022,0,25
Interceptions,0,3,938,1,2022,0,15
Interceptions,0,4,16396,1,2038,0,18
Interceptions,0,5,13128,1,2039,0,4
Interceptions,0,6,17314,1,2040,0,15
Interceptions,0,7,11435,1,2040,0,4
Interceptions,0,8,12974,1,2040,0,11
Interceptions,0,9,18033,1,2041,0,21
Interceptions,0,10,17314,1,2043,0,21
Interceptions,0,11,18931,1,2043,0,21
Interceptions,0,12,17314,1,2044,0,15
Interceptions,0,13,19818,1,2045,0,21
Interceptions,0,14,22372,1,2048,0,10
Interceptions,0,15,29837,1,2058,0,27
Interceptions,0,16,36513,1,2062,0,18
Interceptions,0,17,31576,1,2062,0,10
Interceptions,0,18,33913,1,2064,0,17
Interceptions,0,19,34047,1,2064,0,17
Interceptions,0,20,40805,1,2069,0,27
Pass Defense Percentage,0,0,938,1000,2022,0,25
Pass Defense Percentage,0,1,13138,1000,2039,0,4
Pass Defense Percentage,0,2,17314,1000,2040,0,15
Pass Defense Percentage,0,3,17314,1000,2044,0,15
Pass Defense Percentage,0,4,19818,1000,2045,0,21
Pass Defense Percentage,0,5,29837,1000,2058,0,27
Pass Defense Percentage,0,6,18033,989,2041,0,21
Pass Defense Percentage,0,7,20616,979,2046,0,18
Pass Defense Percentage,0,8,13138,975,2040,0,11
Pass Defense Percentage,0,9,31576,962,2062,0,10
Pass Defense Percentage,0,10,34047,959,2064,0,17
Pass Defense Percentage,0,11,16396,948,2038,0,18
Pass Defense Percentage,0,12,11435,945,2040,0,4
Pass Defense Percentage,0,13,33992,934,2064,0,17
Pass Defense Percentage,0,14,16348,931,2040,0,15
Pass Defense Percentage,0,15,17225,931,2040,0,11
Pass Defense Percentage,0,16,32392,931,2062,0,10
Pass Defense Percentage,0,17,17314,921,2039,0,4
Pass Defense Percentage,0,18,33913,921,2059,0,7
Pass Defense Percentage,0,19,17314,916,2040,0,29
Pass Defense Percentage,0,20,17225,913,2039,0,4
Pass Defense Percentage,0,21,39976,913,2064,0,10
Pass Defense Percentage,0,22,23152,910,2044,0,15
Pass Defense Percentage,0,23,19652,907,2048,0,5
Pass Defense Percentage,0,24,23149,905,2045,0,21
Pass Defense Percentage,0,25,33172,905,2064,0,10
Pass Defense Percentage,0,26,1527,900,2022,0,25
Pass Defense Percentage,0,27,14665,900,2040,0,4
Pass Defense Percentage,0,28,18931,900,2043,0,21
Pass Defense Percentage,0,29,16361,900,2046,0,18
Pass Defense Percentage,0,30,22372,891,2048,0,10
Pass Defense Percentage,0,31,31433,889,2058,0,27
Pass Defense Percentage,0,32,33913,889,2064,0,10
Pass Defense Percentage,0,33,21422,872,2044,0,15
Pass Defense Percentage,0,34,30729,872,2058,0,27
Pass Defense Percentage,0,35,44086,872,2069,0,27
Pass Defense Percentage,0,36,36513,870,2062,0,18
Pass Defense Percentage,0,37,17314,868,2043,0,21
Pass Defense Percentage,0,38,32392,866,2061,0,18
Pass Defense Percentage,0,39,17314,862,2040,0,4
Pass Defense Percentage,0,40,20568,856,2043,0,21
Pass Defense Percentage,0,41,30685,856,2058,0,27
Pass Defense Percentage,0,42,20685,854,2046,0,18
Pass Defense Percentage,0,43,26453,853,2048,0,10
Pass Defense Percentage,0,44,31541,852,2056,0,7
Pass Defense Percentage,0,45,15562,851,2036,0,10
Pass Defense Percentage,0,46,17225,850,2043,0,15
Pass Defense Percentage,0,47,20568,850,2046,0,24
Pass Defense Percentage,0,48,3953,846,2022,0,25
Pass Defense Percentage,0,49,15428,845,2044,0,7
Pass Defense Percentage,0,50,19652,845,2048,0,10
Pass Defense Percentage,0,51,20648,843,2046,0,24
Pass Defense Percentage,0,52,33913,843,2061,0,18
Pass Defense Percentage,0,53,367,825,2022,0,25
Pass Defense Percentage,0,54,815,825,2022,0,15
Pass Defense Percentage,0,55,11320,825,2035,0,10
Pass Defense Percentage,0,56,14665,825,2036,0,10
Pass Defense Percentage,0,57,13138,825,2040,0,15
Pass Defense Percentage,0,58,17240,825,2040,0,29
Pass Defense Percentage,0,59,20568,825,2043,0,15
Pass Defense Percentage,0,60,17124,825,2044,0,7
Pass Defense Percentage,0,61,17996,825,2044,0,7
Pass Defense Percentage,0,62,16361,825,2045,0,21
Pass Defense Percentage,0,63,17977,825,2046,0,18
Pass Defense Percentage,0,64,24777,825,2046,0,18
Pass Defense Percentage,0,65,23219,825,2048,0,10
Pass Defense Percentage,0,66,26453,825,2056,0,7
Pass Defense Percentage,0,67,32392,825,2062,0,18
Pass Defense Percentage,0,68,32392,825,2064,0,17
Pass Defense Percentage,0,69,40758,825,2069,0,27
Pass Defense Percentage,0,70,22372,821,2048,0,5
Pass Defense Percentage,0,71,17225,820,2040,0,4
Pass Defense Percentage,0,72,24006,820,2046,0,24
Pass Defense Percentage,0,73,34047,820,2061,0,18
Pass Defense Percentage,0,74,13073,819,2038,0,18
Pass Defense Percentage,0,75,19818,819,2044,0,7
Pass Defense Percentage,0,76,33172,819,2062,0,10
Pass Defense Percentage,0,77,4652,818,2022,0,25
Pass Defense Percentage,0,78,13073,818,2035,0,10
Pass Defense Percentage,0,79,938,817,2022,0,15
Pass Defense Percentage,0,80,17240,817,2040,0,4
Pass Defense Percentage,0,81,32350,817,2059,0,7
Pass Defense Percentage,0,82,33992,817,2061,0,18
Pass Defense Percentage,0,83,14665,816,2040,0,11
Pass Defense Percentage,0,84,13073,793,2040,0,4
Pass Defense Percentage,0,85,20568,793,2045,0,21
Pass Defense Percentage,0,86,782,791,2022,0,25
Pass Defense Percentage,0,87,17314,790,2041,0,21
Pass Defense Percentage,0,88,15428,789,2036,0,10
Pass Defense Percentage,0,89,15428,789,2044,0,15
Pass Defense Percentage,0,90,21356,789,2048,0,10
Pass Defense Percentage,0,91,29837,789,2056,0,7
Pass Defense Percentage,0,92,14665,788,2040,0,15
Pass Defense Percentage,0,93,15428,788,2040,0,15
Pass Defense Percentage,0,94,13138,788,2040,0,4
Pass Defense Percentage,0,95,13073,788,2040,0,11
Pass Defense Percentage,0,96,13073,787,2039,0,4
Pass Defense Percentage,0,97,9728,784,2036,0,10
Pass Defense Percentage,0,98,10645,784,2036,0,10
Pass Defense Percentage,0,99,17225,784,2040,0,15
Tackles,0,0,15428,13,2041,0,21
Tackles,0,1,33913,12,2061,0,18
Tackles,0,2,33913,12,2064,0,17
Tackles,0,3,938,11,2022,0,15
Tackles,0,4,20554,11,2045,0,21
Tackles,0,5,19652,11,2048,0,10
Tackles,0,6,20568,11,2048,0,10
Tackles,0,7,33913,11,2058,0,27
Tackles,0,8,32392,10,2056,0,7
Tackles,0,9,32392,10,2058,0,27
Tackles,0,10,31433,10,2062,0,10
Tackles,0,11,10645,9,2036,0,10
Tackles,0,12,15428,9,2036,0,10
Tackles,0,13,15428,9,2038,0,18
Tackles,0,14,17314,9,2043,0,21
Tackles,0,15,19818,9,2044,0,15
Tackles,0,16,19818,9,2044,0,7
Tackles,0,17,31433,9,2061,0,18
Tackles,0,18,782,8,2022,0,15
Tackles,0,19,13878,8,2035,0,10
Tackles,0,20,13073,8,2040,0,15
Tackles,0,21,15428,8,2040,0,15
Tackles,0,22,17314,8,2040,0,4
Tackles,0,23,15428,8,2043,0,21
Tackles,0,24,16351,8,2043,0,15
Tackles,0,25,24777,8,2046,0,24
Tackles,0,26,22372,8,2048,0,5
Tackles,0,27,33913,8,2062,0,18
Tackles,0,28,33913,8,2062,0,10
Tackles,0,29,36569,8,2062,0,10
Tackles,0,30,33913,8,2064,0,10
Tackles,0,31,782,7,2022,0,25
Tackles,0,32,980,7,2022,0,25
Tackles,0,33,938,7,2024,0,25
Tackles,0,34,16348,7,2038,0,18
Tackles,0,35,16351,7,2041,0,21
Tackles,0,36,20568,7,2048,0,5
Tackles,0,37,26426,7,2056,0,7
Tackles,0,38,32392,7,2064,0,10
Tackles,0,39,815,6,2022,0,25
Tackles,0,40,938,6,2022,0,25
Tackles,0,41,4652,6,2022,0,15
Tackles,0,42,4551,6,2024,0,25
Tackles,0,43,9559,6,2035,0,10
Tackles,0,44,11320,6,2035,0,10
Tackles,0,45,10471,6,2036,0,10
Tackles,0,46,12291,6,2036,0,10
Tackles,0,47,12958,6,2039,0,4
Tackles,0,48,15428,6,2039,0,4
Tackles,0,49,13073,6,2039,0,29
Tackles,0,50,15428,6,2040,0,29
Tackles,0,51,14665,6,2040,0,4
Tackles,0,52,15474,6,2040,0,4
Tackles,0,53,17240,6,2040,0,11
Tackles,0,54,17314,6,2040,0,11
Tackles,0,55,16473,6,2041,0,21
Tackles,0,56,15428,6,2043,0,15
Tackles,0,57,15428,6,2045,0,21
Tackles,0,58,19818,6,2045,0,21
Tackles,0,59,23212,6,2046,0,18
Tackles,0,60,24006,6,2046,0,18
Tackles,0,61,22372,6,2048,0,10
Tackles,0,62,28103,6,2056,0,7
Tackles,0,63,29050,6,2056,0,7
Tackles,0,64,30561,6,2056,0,7
Tackles,0,65,33913,6,2059,0,7
Tackles,0,66,32392,6,2061,0,18
Tackles,0,67,31433,6,2062,0,18
Tackles,0,68,32392,6,2062,0,18
Tackles,0,69,32296,6,2064,0,17
Tackles,0,70,40805,6,2069,0,27
Tackles,0,71,1527,5,2022,0,25
Tackles,0,72,980,5,2022,0,15
Tackles,0,73,2985,5,2022,0,15
Tackles,0,74,3064,5,2024,0,25
Tackles,0,75,3953,5,2024,0,25
Tackles,0,76,4652,5,2024,0,25
Tackles,0,77,5684,5,2024,0,25
Tackles,0,78,10471,5,2035,0,10
Tackles,0,79,12272,5,2035,0,10
Tackles,0,80,11985,5,2036,0,10
Tackles,0,81,12928,5,2039,0,4
Tackles,0,82,13138,5,2039,0,4
Tackles,0,83,15428,5,2039,0,29
Tackles,0,84,18016,5,2039,0,29
Tackles,0,85,11435,5,2040,0,15
Tackles,0,86,15474,5,2040,0,15
Tackles,0,87,17240,5,2040,0,29
Tackles,0,88,17314,5,2040,0,29
Tackles,0,89,13138,5,2040,0,4
Tackles,0,90,15317,5,2040,0,4
Tackles,0,91,17314,5,2041,0,21
Tackles,0,92,16473,5,2043,0,21
Tackles,0,93,16473,5,2043,0,15
Tackles,0,94,17314,5,2043,0,15
Tackles,0,95,16351,5,2044,0,15
Tackles,0,96,20397,5,2044,0,15
Tackles,0,97,15428,5,2044,0,7
Tackles,0,98,20568,5,2044,0,7
Tackles,0,99,22392,5,2044,0,7
Assists,0,0,33913,8,2061,0,18
Assists,0,1,26453,7,2048,0,5
Assists,0,2,15428,5,2040,0,4
Assists,0,3,16351,5,2044,0,7
Assists,0,4,15428,5,2045,0,21
