Year,Team,Playoff_Performance,Average_Attendance,Percent_of_Capacity_(of_1000),TV_Contract_(all_money_is_in_thousands),Ticket_Revenue,Suite_Revenue,Salary_Cost,Bonuses,Concessions,Parking,Advertising,Staff_Cost,Maintenance,Stadium_Payments,Overall_Performance,Franchise_Value,Profit,Season_Tickets_Sold,Capacity,Top_Quarterback,Top_Rusher,Top_Receiver,Top_Tackler,Coach,Quarterback_Passing_Yardage,Rusher_Yardage,Receiver_Yardage,Tackles
2064,0,Conference,64200,856,174080,223880,98010,167800,366450,41140,10460,50080,52480,19410,0,49,2402300,-1950,47600,75000,32452,34228,36837,33913,771,3984,1672,1025,94
2064,1,Wild Card,61000,987,174080,242930,213320,159020,313700,20960,12450,91700,69000,17790,0,59,2637310,195930,55200,61800,31635,39269,36876,33237,913,3401,755,680,108
2064,2,None,72600,973,174080,283560,129630,182490,137680,52520,22590,95000,74000,16890,0,73,2959360,346320,61200,74600,32465,39270,38522,33058,788,3147,797,1027,99
2064,3,Wild Card,76800,966,174080,255670,125330,178340,268460,24840,14510,63540,58720,21890,0,56,2619900,130560,63400,79500,30799,36718,36861,32202,502,3985,1077,1169,103
2064,4,None,75300,998,174080,321290,114800,120480,224870,39390,17370,87480,34440,23310,126380,63,3124730,224930,69700,75400,35837,37577,34359,34771,938,2905,1111,1256,133
2064,5,None,41700,533,174080,117740,59120,182500,277320,12840,6260,39510,26610,11510,0,24,1940990,-88390,36800,78200,35046,37542,36897,36554,443,3618,625,986,95
2064,6,Division,66400,989,174080,317750,139560,113720,356310,34990,20400,83810,66730,19950,0,72,3159550,213880,57700,67100,32461,37558,33542,36497,956,3929,485,1063,101
2064,7,None,59000,950,174080,232660,64050,224570,166740,19130,11560,67460,33340,22360,0,43,2471930,121930,53400,62100,34182,37581,36075,39766,595,2392,714,778,89
2064,8,None,27800,362,174080,74170,39690,201010,190660,8110,4100,18430,27620,17270,0,19,1867000,-117980,25300,76600,35856,35083,37672,38094,668,2818,689,1377,106
2064,9,None,77900,954,174080,228280,88040,126640,269500,36010,14200,59520,36090,24280,0,48,2541560,143620,64900,81600,38312,35872,33499,30752,542,3364,788,1011,89
2064,10,Champion,76500,998,174080,363860,156940,274680,119460,32160,18500,85850,103420,18570,0,89,3176960,315260,69600,76600,35862,37530,36018,34992,865,3383,779,783,83
2064,11,None,59300,1000,174080,319990,94610,135570,278300,30550,10020,99140,52340,21470,0,57,3159550,240710,58200,59300,38322,35068,34361,38161,799,1794,967,832,127
2064,12,Wild Card,78000,998,174080,283380,133060,225380,160430,61220,25510,110120,60890,16840,0,79,3281400,323830,73400,78100,36636,37550,34382,37295,806,2733,1009,986,106
2064,13,Division,82400,970,174080,236760,127460,240100,117110,41680,18370,56950,64240,23790,0,68,2680830,210060,67200,84900,33318,38382,38554,36435,825,3207,1117,805,113
2064,14,None,61400,988,174080,174610,113970,146800,276860,19220,6960,64710,55440,21410,0,46,2411000,53040,50800,62100,29127,35904,34381,35620,700,3486,1053,693,130
2064,15,Wild Card,57300,994,174080,212550,194630,192870,258130,27840,12890,95930,63100,18430,0,64,2976760,185390,53800,57600,30777,35886,38518,37330,1054,1883,739,1073,105
2064,16,None,61800,850,174080,170780,60820,197920,198140,17210,10390,52930,40540,17770,0,39,2084600,31840,51300,72700,35855,37564,36872,37325,657,2645,1008,972,109
2064,17,Division,51600,1000,174080,221680,133320,217170,186010,18350,9920,73230,46800,22340,0,62,2524160,158260,46700,51600,29969,35873,36073,37445,761,2863,881,1069,104
2064,18,None,75200,962,174080,254990,133160,227310,197890,35800,15780,84950,56650,16400,0,49,2802680,200510,66600,78100,34186,36746,36072,33914,561,4117,515,891,123
2064,19,Won Conference,57600,1000,174080,330270,156000,148660,325130,47660,16280,114840,68340,16170,0,86,3812350,280830,55000,57600,33339,33339,36879,36423,656,3579,938,1094,81
2064,20,None,50600,998,174080,155240,79340,120010,367390,6460,7300,61000,45990,22700,0,25,2045440,-72670,47400,50700,36660,35088,30211,39992,1076,4107,700,1062,82
2064,21,Division,68900,981,174080,215800,80810,118880,313260,16240,4170,57940,35490,22080,0,46,2110720,59330,58000,70200,34178,34250,36057,35674,688,2703,681,1255,98
2064,22,None,64800,983,174080,228800,158740,203250,156290,29650,11880,70090,63490,21060,0,58,2498040,229150,56100,65900,32466,36735,39429,34988,686,3922,1342,1257,99
2064,23,None,71900,967,174080,186200,78300,230680,143690,32790,18800,71200,36890,19130,0,50,2776570,130980,60600,74300,34195,36692,36002,38083,1006,2292,1280,598,114
2064,24,None,77700,991,174080,214310,91000,210290,128550,39060,14920,94290,49850,16410,0,50,2776570,222560,70300,78400,35009,35917,35273,38296,751,3148,667,776,108
2064,25,None,81300,942,174080,216850,119680,172410,291260,38800,14820,68810,52740,20920,0,41,2715640,95710,71700,86300,32439,36711,31825,34818,764,3174,474,1098,97
2064,26,None,54400,824,174080,102860,30580,149990,267260,2060,3490,32380,36650,15990,0,12,1758200,-124440,47000,66000,32462,35875,36881,36413,994,3608,882,1292,125
2064,27,None,18300,231,174080,56240,35230,217230,152350,1390,1990,17830,44270,11550,0,9,1492730,-138640,18000,79200,29157,34240,35257,38961,990,2944,692,864,102
2064,28,Conference,64300,998,174080,224650,100320,202140,171650,25810,19620,74110,33370,22010,7720,66,2733050,181700,58700,64400,26666,38383,38580,38216,847,3878,1060,951,86
2064,29,None,69700,805,174080,106510,37900,168820,257590,12430,7310,34050,63960,21700,102540,14,2036730,-242330,53900,86500,28331,32519,35262,36441,1063,3375,691,725,90
2064,30,None,24900,325,174080,75830,36270,132500,322720,3390,2710,21830,30690,13420,0,5,1597180,-185220,24000,76400,28285,39281,35178,34790,609,2858,420,620,117
2064,31,None,60400,898,174080,186540,104310,157350,217880,18190,7910,60080,85560,19700,0,32,2184700,70620,52100,67200,33309,36744,35992,38925,916,2876,845,864,112
2063,0,None,57300,764,170880,177030,83820,213930,184560,32460,8250,48390,38990,18770,0,39,2435040,71120,46500,75000,32452,32521,36837,33913,657,3706,900,841,97
2063,1,None,61700,998,170880,246870,225900,181190,330770,21200,12600,94100,104730,17610,0,38,2623000,137250,56300,61800,31635,34270,36876,33237,913,2437,638,641,112
2063,2,Division,73700,987,170880,284550,132260,210800,185730,52100,22410,93340,72040,16360,0,68,2742620,270610,61100,74600,32465,35887,38522,34148,788,3275,609,812,106
2063,3,Wild Card,77100,969,170880,265430,141220,203650,199210,27010,15780,62990,53260,21410,0,66,2503390,205780,63400,79500,30799,36718,36861,38151,502,2747,969,1085,111
2063,4,Division,75300,998,170880,348180,126980,113160,340590,42280,18640,85010,30020,22580,126380,62,3067290,159240,69100,75400,35022,32519,34359,34771,938,3312,1123,990,81
2063,5,None,44900,574,170880,122080,63170,161470,236310,13950,6800,41510,59300,11500,0,20,1896760,-50190,38700,78200,35046,34271,32661,35769,443,3140,706,878,105
2063,6,Won Conference,65300,973,170880,321090,128160,121180,267860,32130,19040,76480,44010,18780,0,79,2862240,295950,54700,67100,32461,35917,38480,36609,956,3750,787,600,75
2063,7,Wild Card,60900,980,170880,244580,73370,200170,178450,21120,12760,67460,31790,21570,0,58,2212890,158190,51900,62100,35837,37581,36075,37290,595,3206,724,903,80
2063,8,None,28600,373,170880,76960,38500,167020,284520,8190,4130,20670,27110,16840,0,7,1764330,-176160,26800,76600,35856,35083,37672,38094,668,2763,619,1032,103
2063,9,None,74600,914,170880,208140,85080,141800,284560,33330,13140,57250,92380,23320,0,30,2289790,25760,64200,81600,38312,35872,30998,35698,542,3760,1105,932,100
2063,10,Champion,76200,994,170880,322860,136280,259660,172930,28920,16900,74900,103360,16870,0,74,2759710,197920,62300,76600,35862,37530,33537,34992,551,3600,916,1125,96
2063,11,Division,59200,998,170880,340020,99260,120940,368520,32610,10690,94820,52410,20670,0,67,3007480,185740,57900,59300,29141,35068,34398,38161,799,3593,1012,1090,117
2063,12,None,77300,989,170880,262710,128120,186830,118260,58700,24460,104840,56910,16150,0,76,3041660,371560,71800,78100,36636,37550,34382,36402,806,2836,1121,1180,102
2063,13,Conference,82900,976,170880,234700,137560,158830,282490,43890,19350,53010,47990,22670,0,64,2554650,147410,65000,84900,33318,36725,32628,33240,825,3450,688,685,98
2063,14,None,62100,1000,170880,202460,143600,129690,300630,22270,7810,84050,51760,23590,0,50,2725530,125400,61500,62100,29127,35094,34381,35620,700,3428,803,996,99
2063,15,None,57500,998,170880,209140,200380,221170,122360,27790,12870,96860,153820,18150,0,60,2802430,202420,53900,57600,30777,34222,38518,37330,1054,2988,1040,910,99
2063,16,None,62900,865,170880,179820,65680,168750,202390,17500,10570,53940,46460,17620,0,34,2037740,63170,52300,72700,33344,37564,36872,32421,662,2305,570,921,82
2063,17,None,51600,1000,170880,217900,138600,165540,265730,23890,9900,81760,48510,21240,0,47,2742620,141910,47500,51600,29969,35873,34405,33958,761,3198,1064,1140,106
2063,18,Division,76400,978,170880,247280,124220,190890,218780,34120,15290,78620,55610,15490,0,61,2657180,189640,63800,78100,34186,36746,36072,33914,561,3677,992,840,92
2063,19,None,57600,1000,170880,270370,133600,186790,312080,41460,18430,109980,67070,15590,0,66,3759360,163190,53900,57600,33339,36735,36879,33984,656,2586,1200,658,111
2063,20,None,50600,998,170880,155700,83260,160870,290110,6460,7300,62680,48550,22530,0,21,2037740,-35780,48400,50700,26676,34220,30211,33962,466,2127,537,1036,90
2063,21,Wild Card,68700,978,170880,199030,72590,138630,312900,14250,3660,55100,33890,21210,0,41,2084730,8880,57300,70200,27449,34265,36057,35674,688,4035,420,816,91
2063,22,None,64600,980,170880,220680,160780,175710,141030,29190,11690,69570,61390,20630,0,58,2341050,264030,56100,65900,32466,36701,36815,36487,686,3912,1143,813,82
2063,23,Wild Card,70700,951,170880,180860,75510,161790,297710,30640,17870,67530,35960,18330,0,49,2605920,29500,58600,74300,34195,33361,37749,34972,1006,3299,970,1050,96
2063,24,None,77400,987,170880,205480,89250,145540,254000,38430,14670,93560,66440,16040,0,44,2494840,130250,70300,78400,35009,35074,38516,30547,751,4065,708,1320,74
2063,25,Conference,83400,966,170880,231010,126570,190940,213150,40780,15820,62430,43530,19650,0,68,2580280,180220,67500,86300,32439,36711,32681,38209,764,3099,742,980,98
2063,26,None,56500,856,170880,103060,30750,173310,300380,2110,3580,32150,33770,15660,0,16,1700250,-180590,47000,66000,32462,35875,30966,34793,994,2888,654,695,82
2063,27,None,21100,266,170880,64250,42030,189630,186900,2750,2550,18850,37780,11640,0,18,1486650,-124640,19700,79200,25816,34240,35257,37335,990,3696,662,1030,100
2063,28,None,64300,998,170880,193910,84300,189110,129570,21210,16130,73500,32160,21530,0,52,2417950,187560,58800,64400,26666,35066,33531,38216,847,3439,1056,853,109
2063,29,None,67200,776,170880,107930,40370,168370,258900,12310,7120,35620,47090,21770,102540,9,1990750,-224440,55900,86500,28331,34250,35262,35789,792,2368,669,1099,85
2063,30,None,29000,379,170880,83260,37600,129150,281300,3920,3080,21990,30110,13000,0,12,1640440,-132830,27200,76400,28285,34212,36900,32295,609,2972,374,516,114
2063,31,None,62900,936,170880,195750,106990,135480,266340,18800,8170,62220,35900,19390,0,37,2238520,105700,52500,67200,27452,36744,32664,38294,594,3530,587,1111,118
2062,0,Division,60200,802,167680,200330,94140,223250,110050,36480,9270,46710,34730,18130,0,64,2498430,174990,45500,75000,32452,34228,36837,31433,657,4129,1047,635,99
2062,1,Division,61500,995,167680,252630,232060,214600,147060,21790,13160,87290,67100,16610,0,80,2548730,329240,54400,61800,30815,34253,36876,33237,913,3024,766,599,107
2062,2,None,73600,986,167680,293340,137130,186150,184220,52940,22770,96570,125820,16500,0,57,2842170,257740,64200,74600,32465,37580,36892,33058,788,3130,395,510,103
2062,3,None,75400,948,167680,228540,119890,198380,219550,22930,13400,59840,59600,20300,0,43,2364280,114450,61800,79500,30799,36718,36861,32202,502,3198,841,959,114
2062,4,None,75100,996,167680,301820,108740,143620,289690,36930,16280,81510,29450,21580,126380,50,3261370,102240,68300,75400,33344,32519,34359,34771,938,3040,1000,1380,127
2062,5,None,47500,607,167680,133680,67090,198360,187350,15010,7190,43160,31720,11390,0,27,1915740,4990,40300,78200,35046,34271,32661,30744,751,2788,674,887,72
2062,6,Division,66200,986,167680,296160,126440,108190,234780,31480,18650,73470,49060,18000,0,79,2800250,303850,53900,67100,32461,37558,36795,30573,956,3899,725,686,108
2062,7,None,60400,972,167680,223190,65350,182350,243540,18750,11320,67630,94290,21090,0,28,2431360,12650,53300,62100,35837,37581,34386,33053,595,2667,391,889,96
2062,8,None,31000,404,167680,69610,37290,210820,195580,8700,4390,21870,26010,16410,0,10,1802560,-139280,28900,76600,35856,31661,31023,33198,668,2427,591,613,110
2062,9,None,76500,937,167680,215150,87350,125540,241000,34690,13460,59030,40740,23170,0,43,2766720,146910,66400,81600,25787,35872,33499,30752,507,2850,834,1067,102
2062,10,Champion,76600,1000,167680,331200,146150,271840,86000,29140,16500,86170,80020,17720,0,86,2900860,321260,71500,76600,35862,37530,33537,34992,551,3361,930,1149,90
2062,11,Conference,59200,998,167680,340640,101190,166750,315840,33070,11020,86440,78300,19380,0,69,3026620,159770,54800,59300,26658,35068,34398,30540,799,2946,996,1199,133
2062,12,None,77600,993,167680,260710,124060,174360,251820,57000,23750,100740,58380,15460,0,59,3068540,233920,70000,78100,26651,35918,33573,36402,806,3537,790,787,80
2062,13,None,78400,923,167680,202730,116560,200060,162130,36240,16240,55390,50010,23970,0,59,2808640,158670,61300,84900,33318,34245,31858,36435,825,3163,716,613,122
2062,14,Won Conference,62100,1000,167680,235940,148900,124840,219220,22510,8020,75800,50210,21860,0,68,2456510,242720,58400,62100,29127,33361,34381,35599,700,2304,765,913,89
2062,15,None,57400,996,167680,199230,192380,178960,216420,26890,12450,94350,69190,17420,0,50,2791870,210990,53900,57600,30777,34222,33504,37330,771,2409,942,916,106
2062,16,None,63100,867,167680,171320,63120,234490,120150,17280,10440,54060,51820,17190,0,35,2012160,60250,52700,72700,35855,37564,36872,34133,662,3380,718,1034,73
2062,17,Wild Card,51400,996,167680,217510,129880,194940,187590,22900,9490,76550,44790,20270,0,60,2800250,176420,45700,51600,29969,35873,36073,33944,761,3128,1005,1089,106
2062,18,Wild Card,77100,987,167680,240440,124600,181180,213710,33700,15100,78300,62240,15030,0,59,2649340,187660,63800,78100,34186,36746,36072,33914,561,3725,914,1042,131
2062,19,Wild Card,57200,993,167680,261460,129690,216420,231580,39820,17700,105720,75790,14920,0,72,3680570,183360,53400,57600,33339,36735,36879,33277,656,3431,938,728,97
2062,20,Division,50700,1000,167680,163310,89430,208740,70440,6930,7830,61450,46030,21790,0,60,2263680,149630,48400,50700,26676,31677,36869,34120,466,3264,816,1148,105
2062,21,Conference,68600,977,167680,213040,80210,164160,278090,15950,4170,50160,32310,20000,0,52,2171450,36650,54200,70200,27449,35904,34314,29951,688,3740,854,898,99
2062,22,None,65900,1000,167680,258350,199900,131460,230340,33090,13040,88200,58330,22410,0,71,2833790,317720,64500,65900,32466,35100,36815,33069,686,3315,1007,748,94
2062,23,None,69800,939,167680,171320,71100,203510,162570,28950,16870,63460,46190,17420,0,51,2548730,89690,57300,74300,31635,35064,37749,34972,1006,3865,561,862,102
2062,24,None,78000,994,167680,204000,92700,148050,215920,38460,16690,95480,42890,15780,0,47,2741560,192370,72500,78400,35009,35927,33574,30547,443,3285,625,775,100
2062,25,None,80000,926,167680,193170,113630,185660,268210,35020,13590,62680,76150,19230,0,35,2615800,36520,68800,86300,32439,35094,31825,29942,764,2733,766,1070,106
2062,26,None,56300,853,167680,96320,29660,185980,208510,1990,3380,29830,29760,14730,0,26,1773210,-110120,45900,66000,32462,35875,36881,36413,994,3808,718,856,93
2062,27,None,21500,271,167680,70850,40950,160640,280710,2790,2540,19630,40720,11270,0,11,1597150,-188900,20500,79200,25816,34240,30196,30623,432,4087,596,1034,104
2062,28,None,64400,1000,167680,184990,83900,161690,256180,20930,15910,73680,98750,21060,0,35,2523580,9410,59900,64400,26666,35066,33531,38216,847,3680,1319,812,105
2062,29,None,70400,813,167680,109580,39900,167560,263630,12410,7180,35490,39200,20810,102540,17,2049880,-221500,55200,86500,28331,33376,34405,31569,792,3588,711,1170,102
2062,30,None,30100,393,167680,87420,38840,138630,255060,3980,3130,23710,39560,12590,0,11,1710330,-121080,27800,76400,28285,37522,30168,34790,609,3522,417,624,92
2062,31,Wild Card,64800,964,167680,194860,110240,140860,272420,18920,8230,61130,33260,18800,0,51,2364280,95720,52500,67200,27452,36744,36036,27250,594,3132,973,944,117
2061,0,Wild Card,59300,790,165320,185980,91700,182560,242370,33540,10600,43410,33320,17110,0,56,2471530,63850,44700,75000,32452,34228,36026,33913,657,3309,1126,529,125
2061,1,None,61500,995,165320,232440,216480,184510,182430,20120,11950,88660,31160,16450,0,62,2446730,320420,55000,61800,30815,34253,35987,30621,599,3451,762,1024,111
2061,2,None,74300,995,165320,301210,150160,157420,235160,55880,23650,105430,67710,16830,0,66,3116280,324530,68600,74600,24120,34267,34386,32354,865,3135,740,828,85
2061,3,None,76100,957,165320,237800,129010,219100,152360,23690,13840,63060,50800,20620,0,52,2388870,189840,64100,79500,30799,32506,35974,32202,502,3842,970,591,112
2061,4,Division,74600,989,165320,315720,117370,157300,303020,39280,17320,78210,114070,20870,126380,54,3198940,11580,66900,75400,29175,32519,34359,34771,938,4005,682,1340,105
2061,5,None,46700,597,165320,133420,65040,219320,158940,14770,7080,44100,24270,11280,0,19,1851580,15920,41000,78200,35046,32550,32661,30744,751,1734,688,671,84
2061,6,Conference,66000,983,165320,306700,136390,127520,384730,33990,20140,72520,93550,17730,0,65,2967490,111530,52700,67100,32461,35917,34351,29805,956,3533,1112,631,115
2061,7,None,61700,993,165320,228340,70950,183850,220560,19440,11740,70580,54160,21240,0,35,2314480,86560,54500,62100,35837,32534,30975,33252,570,3642,922,734,87
2061,8,None,35700,466,165320,77340,42750,210630,148960,10090,5010,23270,24350,16140,0,20,1744120,-76300,31500,76600,35856,31661,32679,34818,365,2039,914,740,109
2061,9,Won Conference,78100,957,165320,267470,107810,117920,319600,40120,15820,54310,36500,22060,0,71,2802170,154770,62000,81600,25787,35872,33499,35620,507,3682,936,874,108
2061,10,None,76600,1000,165320,282680,137100,246510,163210,26860,15210,89690,116290,17810,0,50,2620320,173040,73000,76600,35862,33357,33537,34001,551,3863,590,1320,117
2061,11,None,59300,1000,165320,285600,85450,164810,133820,27570,11230,86930,49910,19220,0,78,3041880,294340,54400,59300,26658,35068,34361,36529,799,3849,925,885,80
